vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.42637,0.374401,-1.14205,0,0,0,0,0,0,0,0,0,-1.42637,-0.374401,1.14205,1655321108
-0.247719,1.41732,0.223059,-0.207325,1.42231,0.276479,-1.68773,1.27624,1.40384,0.0150935,0.0215321,0.151221,0.0403941,0.00499594,0.0534201,1655321109
-0.235383,1.4118,0.221917,-0.20732,1.42232,0.276493,-1.68774,1.27623,1.40392,0.0187332,0.0195558,0.152215,0.0280629,0.0105237,0.0545762,1655321109
-0.240186,1.41564,0.225253,-0.207293,1.42231,0.276496,-1.68759,1.27619,1.4037,0.0168479,0.0201631,0.151714,0.0328931,0.00666368,0.0512431,1655321110
-0.245038,1.41251,0.225163,-0.206707,1.42192,0.27622,-1.68772,1.27619,1.40388,0.0184033,0.0198051,0.152237,0.038331,0.00941586,0.0510564,1655321110
-0.242886,1.41554,0.222701,-0.20731,1.4223,0.276469,-1.68763,1.27621,1.40372,0.0162648,0.0206029,0.151609,0.0355759,0.00675511,0.0537674,1655321110
-0.246197,1.41252,0.226976,-0.207291,1.42233,0.276493,-1.6876,1.27619,1.40368,0.0165291,0.0204371,0.151797,0.0389066,0.00981033,0.0495169,1655321111
-0.244327,1.41108,0.223935,-0.207322,1.42226,0.276459,-1.68771,1.27619,1.40388,0.0187802,0.0196099,0.152261,0.0370059,0.0111763,0.0525241,1655321111
-0.244568,1.41566,0.222795,-0.20729,1.42233,0.276481,-1.68761,1.2762,1.4037,0.0163874,0.0205368,0.151607,0.0372779,0.00666356,0.0536858,1655321112
-0.2467,1.41518,0.22595,-0.207319,1.4223,0.276487,-1.68761,1.2762,1.4037,0.0163408,0.0203545,0.151678,0.0393807,0.00711942,0.050537,1655321112
