vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,trans_x,trans_y,trans_z,t
0.0906046,0.351741,0.251411,0.105929,0.331024,0.352269,-1.58058,0.34485,1.3944,0.00259095,0.0254885,0.00119856,0.0153244,-0.020717,0.100858,-1.68651,0.0138263,1.04213,1656419899
0.0845731,0.346612,0.224459,0.111174,0.324769,0.346757,-1.58075,0.345129,1.39433,0.0012542,0.023191,0.00166605,0.0266005,-0.0218436,0.122297,-1.69192,0.0203604,1.04757,1656419899
0.0862837,0.346912,0.224647,0.11104,0.324698,0.346714,-1.5807,0.345125,1.3943,0.00114572,0.0237876,0.00157467,0.0247559,-0.0222135,0.122067,-1.69174,0.0204268,1.04759,1656419901
0.087415,0.348345,0.223619,0.110956,0.324847,0.346802,-1.58028,0.345182,1.39394,0.000747523,0.0243194,0.00128126,0.0235408,-0.0234986,0.123183,-1.69123,0.0203354,1.04714,1656419901
0.0883578,0.346172,0.201363,0.111086,0.324745,0.346732,-1.58072,0.345144,1.39431,0.0014522,0.0230984,0.00180801,0.0227284,-0.0214269,0.145369,-1.6918,0.0203991,1.04758,1656419902
0.0846473,0.339121,0.226899,0.111032,0.324717,0.346722,-1.58065,0.34491,1.39429,0.00273221,0.0218339,0.00379248,0.0263849,-0.0144047,0.119823,-1.69168,0.0201931,1.04757,1656419902
0.0902775,0.346747,0.216824,0.110975,0.324701,0.346748,-1.58071,0.345132,1.3943,0.00105822,0.0231883,0.00160088,0.0206976,-0.0220464,0.129924,-1.69169,0.0204309,1.04755,1656419902
0.0889305,0.346284,0.218491,0.111006,0.324668,0.346705,-1.58064,0.34512,1.39424,0.000808649,0.0234017,0.00155824,0.0220756,-0.0216167,0.128214,-1.69165,0.0204527,1.04753,1656419905
0.0831229,0.345252,0.223674,0.111048,0.324707,0.34673,-1.58073,0.345159,1.39432,0.00134794,0.023361,0.00176813,0.0279253,-0.0205446,0.123056,-1.69178,0.0204522,1.04759,1656419907
0.0875708,0.3464,0.222376,0.111018,0.324704,0.346729,-1.58069,0.34513,1.39427,0.000905812,0.0235442,0.00160325,0.0234474,-0.0216961,0.124352,-1.69171,0.0204261,1.04754,1656419909
0.087642,0.345847,0.21895,0.110982,0.324693,0.34672,-1.5805,0.345002,1.39412,0.00208101,0.0219961,0.00151771,0.0233397,-0.0211536,0.12777,-1.69149,0.0203085,1.0474,1656419911
0.0881093,0.346359,0.219288,0.111046,0.324698,0.346716,-1.58043,0.345225,1.39401,-0.00214099,0.0227546,0.000131936,0.0229368,-0.0216612,0.127428,-1.69148,0.0205272,1.0473,1656419912
0.0884435,0.346354,0.217539,0.110303,0.324545,0.346475,-1.58071,0.345156,1.39433,0.00141522,0.0233357,0.00178508,0.0218596,-0.021809,0.128936,-1.69102,0.0206115,1.04785,1656419913
0.0884004,0.346138,0.218367,0.111005,0.32469,0.346679,-1.58076,0.345184,1.39437,0.00126919,0.0228478,0.00158578,0.0226041,-0.0214474,0.128312,-1.69177,0.0204936,1.04769,1656419913
0.0886226,0.346714,0.21827,0.111025,0.324702,0.34672,-1.58048,0.345195,1.39405,-0.00141035,0.0233153,0.000381714,0.0224025,-0.0220123,0.128451,-1.6915,0.0204927,1.04733,1656419914
0.0887212,0.347428,0.218094,0.111075,0.324724,0.346737,-1.58065,0.345121,1.39428,0.000890165,0.0236381,0.00165831,0.0223535,-0.0227045,0.128643,-1.69172,0.0203971,1.04754,1656419916
0.0888111,0.346617,0.217095,0.111046,0.324606,0.346622,-1.58073,0.344931,1.39445,0.00418094,0.0220843,0.00426928,0.0222349,-0.022011,0.129527,-1.69178,0.0203246,1.04783,1656419917
0.0890106,0.345763,0.217756,0.11111,0.324611,0.346628,-1.58047,0.344782,1.39423,0.0047128,0.0210366,0.00398652,0.022099,-0.021152,0.128872,-1.69158,0.0201718,1.0476,1656419918
0.089602,0.345725,0.217683,0.111096,0.324674,0.346621,-1.58063,0.345036,1.39423,0.000780219,0.0226262,0.00303357,0.0214941,-0.0210508,0.128938,-1.69172,0.0203616,1.0476,1656419918
