vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
0.0752175,-0.244141,0.0706525,0,0,0,0,0,0,0,0,0,-0.0752175,0.244141,-0.0706525,1655493441
1.63115,0.0844528,-1.29255,0,0,0,0,0,0,0,0,0,-1.63115,-0.0844528,1.29255,1655493442
1.62573,0.0838028,-1.28929,0.0798005,-0.277817,0.0873682,-0.0156246,1.35073,1.38283,0.0156273,0.0497627,1.54637,-1.54593,-0.361619,1.37666,1655493442
0.0870604,-0.214143,0.00782194,0.0798779,-0.277885,0.0876773,-0.0155658,1.35075,1.38284,0.0155476,0.0493229,1.54589,-0.00718249,-0.0637427,0.0798553,1655493442
0.0880664,-0.214486,0.00834067,0.0797689,-0.277841,0.0873833,-0.0155639,1.35072,1.38282,0.015396,0.0494676,1.54621,-0.00829751,-0.063355,0.0790427,1655493443
0.086967,-0.204897,0.00754936,0.0797869,-0.277837,0.0873624,-0.0155262,1.35074,1.38284,0.0155142,0.0493541,1.54605,-0.0071801,-0.07294,0.079813,1655493443
0.0865823,-0.209094,0.0114954,0.0797963,-0.277846,0.0873158,-0.0154843,1.35076,1.38284,0.0153589,0.0490842,1.54576,-0.00678598,-0.0687513,0.0758204,1655493444
0.0878005,-0.211736,0.00955403,0.0797129,-0.277809,0.0873092,-0.0155252,1.35072,1.38283,0.0157982,0.049635,1.54598,-0.00808765,-0.0660733,0.0777551,1655493444
0.0876103,-0.208764,0.0114157,0.0798258,-0.277816,0.087334,-0.0154854,1.35071,1.38283,0.0157517,0.0493491,1.54598,-0.00778444,-0.0690519,0.0759183,1655493445
0.0876939,-0.213168,0.00941952,0.0797545,-0.277831,0.0873378,-0.0154712,1.3507,1.38281,0.0157185,0.0495796,1.5462,-0.00793938,-0.0646628,0.0779183,1655493445
0.0869305,-0.207501,0.0085824,0.0796932,-0.277777,0.0873403,-0.0154263,1.35072,1.38281,0.0156106,0.0494814,1.54583,-0.00723734,-0.0702754,0.0787579,1655493445
0.0888115,-0.212067,0.00949198,0.0798347,-0.277811,0.087306,-0.0154128,1.35069,1.38285,0.0156628,0.0494807,1.54634,-0.00897678,-0.0657441,0.077814,1655493446
0.0873433,-0.216126,0.00126766,0.0797586,-0.277775,0.08731,-0.0154032,1.35067,1.38282,0.0156032,0.0496244,1.54631,-0.00758471,-0.0616498,0.0860423,1655493446
0.0868733,-0.207696,0.0122908,0.0797474,-0.277818,0.0873636,-0.0153793,1.35067,1.3828,0.0154106,0.0493018,1.54639,-0.00712585,-0.0701221,0.0750728,1655493447
0.0878604,-0.210816,0.00856125,0.0797119,-0.277837,0.0874057,-0.0153679,1.35068,1.38284,0.0157464,0.0496637,1.54643,-0.00814846,-0.067021,0.0788445,1655493447
0.0871198,-0.20636,0.015246,0.0796296,-0.277926,0.087452,-0.0153466,1.3507,1.38285,0.0155552,0.0496178,1.54615,-0.00749022,-0.0715653,0.072206,1655493447
0.0872907,-0.212994,0.0114155,0.0797851,-0.277826,0.0873252,-0.0153178,1.35071,1.38284,0.0154755,0.0493353,1.54611,-0.00750564,-0.0648317,0.0759097,1655493448
0.087633,-0.213871,0.0084106,0.0798011,-0.277818,0.0873384,-0.0153583,1.35066,1.38279,0.015582,0.0496917,1.54627,-0.00783196,-0.0639466,0.0789278,1655493448
0.0868899,-0.213706,0.00859903,0.0797158,-0.277975,0.087463,-0.0153053,1.35069,1.38281,0.0152908,0.0494327,1.54612,-0.00717406,-0.0642689,0.078864,1655493449
0.0883763,-0.212311,0.0110159,0.0797635,-0.27782,0.0873402,-0.0152987,1.35069,1.38281,0.0154667,0.0493487,1.54583,-0.00861282,-0.0655087,0.0763243,1655493449
0.0878533,-0.211741,0.010296,0.0797287,-0.277992,0.0878556,-0.0152663,1.35069,1.38284,0.0154471,0.0492237,1.54632,-0.00812465,-0.066251,0.0775596,1655493450
0.087894,-0.208652,0.0100717,0.079794,-0.277798,0.087398,-0.0152095,1.35069,1.38284,0.0151957,0.0490753,1.54637,-0.00809998,-0.0691453,0.0773263,1655493450
0.0880734,-0.21118,0.0104525,0.0798101,-0.278029,0.0878125,-0.0152659,1.3507,1.38282,0.0154985,0.0495328,1.54598,-0.00826334,-0.0668493,0.07736,1655493450
0.0881022,-0.217452,0.00654846,0.0797049,-0.277968,0.0874887,-0.0152433,1.3507,1.38284,0.0153932,0.0494933,1.54632,-0.00839728,-0.060516,0.0809402,1655493451
0.0867099,-0.207044,0.011792,0.0798263,-0.277822,0.0873616,-0.0152169,1.35067,1.38283,0.0154925,0.04947,1.54645,-0.00688361,-0.0707781,0.0755695,1655493451
0.0876422,-0.210543,0.0118106,0.0798571,-0.277815,0.0873055,-0.0155405,1.35081,1.38311,0.0185457,0.0531492,1.5495,-0.00778507,-0.0672717,0.075495,1655493452
0.0784813,-0.20931,0.00363627,0.0797623,-0.277795,0.0873615,-0.0152028,1.35067,1.38283,0.0153274,0.0490873,1.54623,0.00128107,-0.0684845,0.0837253,1655493452
0.0861589,-0.211776,0.00975776,0.0798097,-0.277793,0.08735,-0.0155109,1.35082,1.38312,0.0181966,0.0531882,1.54975,-0.00634925,-0.0660176,0.0775923,1655493452
0.0785388,-0.202282,0.0100216,0.0797148,-0.277772,0.0873499,-0.0155011,1.35083,1.38312,0.0184756,0.053399,1.54919,0.00117597,-0.0754896,0.0773283,1655493453
0.0782101,-0.2081,0.00112225,0.0796846,-0.277937,0.0874891,-0.015204,1.35065,1.38282,0.0156763,0.0498403,1.54611,0.00147444,-0.0698374,0.0863669,1655493453
0.0872337,-0.216923,0.00577726,0.0797618,-0.277806,0.0873666,-0.0151491,1.35067,1.38283,0.0151962,0.049245,1.54623,-0.0074719,-0.0608823,0.0815894,1655493454
0.0869934,-0.209975,0.00976037,0.079774,-0.277815,0.0873871,-0.015138,1.35067,1.38284,0.0154085,0.0489651,1.54612,-0.00721942,-0.0678402,0.0776267,1655493454
0.0865001,-0.211583,0.00971217,0.0798192,-0.277822,0.0873366,-0.0151477,1.35065,1.38282,0.0154909,0.0493935,1.54626,-0.00668092,-0.0662385,0.0776245,1655493454
0.0856533,-0.205716,0.0117709,0.0797906,-0.277819,0.0873719,-0.0151517,1.35065,1.38282,0.0154415,0.0495134,1.54657,-0.00586265,-0.0721032,0.075601,1655493455
