vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,trans_x,trans_y,trans_z,t
-2.28611,0.732011,0.320099,-2.22863,0.766791,0.365784,-3.10909,0.710648,1.40977,0.0126009,0.0149604,-0.00268052,0.0574846,0.0347803,0.0456851,-0.880462,-0.0561435,1.04399,1656864466
-2.28503,0.731831,0.308614,-2.22855,0.766802,0.365914,-3.10911,0.710714,1.40984,0.0131418,0.0148736,-0.00322943,0.0564771,0.0349709,0.0573,-0.88056,-0.0560882,1.04393,1656864473
-2.28637,0.731104,0.300399,-2.22854,0.766793,0.365883,-3.1093,0.710632,1.4096,0.0154308,0.0172513,-0.00482413,0.0578244,0.0356888,0.065484,-0.880757,-0.0561612,1.04372,1656864473
-2.28694,0.729281,0.299935,-2.22863,0.766743,0.365762,-3.10929,0.710631,1.40962,0.0157403,0.0170824,-0.00469629,0.0583014,0.0374628,0.0658275,-0.880658,-0.0561125,1.04385,1656864474
-2.28683,0.730296,0.301929,-2.22866,0.766752,0.365776,-3.1093,0.710639,1.40962,0.0155485,0.0169942,-0.00472924,0.0581734,0.0364562,0.0638475,-0.880641,-0.0561126,1.04385,1656864474
-2.28475,0.732207,0.308952,-2.22862,0.766746,0.365751,-3.1091,0.710676,1.40974,0.0129834,0.0158044,-0.0032088,0.0561292,0.0345395,0.0567983,-0.880475,-0.0560703,1.04399,1656864474
-2.28613,0.73148,0.300466,-2.22866,0.766749,0.365767,-3.1091,0.710673,1.40974,0.0132866,0.0162127,-0.00312848,0.0574698,0.0352682,0.0653015,-0.880435,-0.0560752,1.04398,1656864474
-2.2866,0.732286,0.302916,-2.22862,0.766738,0.365785,-3.10909,0.710675,1.40975,0.0130993,0.0160054,-0.00315995,0.0579798,0.0344523,0.0628682,-0.880478,-0.0560631,1.04396,1656864474
-2.2856,0.732114,0.313692,-2.22858,0.76678,0.365807,-3.10906,0.710632,1.40976,0.0129289,0.0152175,-0.00259666,0.0570204,0.0346664,0.0521143,-0.880476,-0.0561481,1.04395,1656864475
-2.28592,0.731812,0.306971,-2.22868,0.766783,0.365819,-3.10914,0.710748,1.40995,0.0102512,0.0147086,-0.00353695,0.0572457,0.0349713,0.058848,-0.880463,-0.0560351,1.04414,1656864475
-2.28581,0.731741,0.305245,-2.2286,0.766786,0.365817,-3.10909,0.710673,1.40971,0.0130131,0.0159408,-0.00304477,0.0572128,0.0350454,0.0605713,-0.880492,-0.0561139,1.0439,1656864475
-2.28575,0.73182,0.304525,-2.22857,0.766782,0.365828,-3.10907,0.710677,1.40977,0.0128036,0.0156288,-0.00308764,0.0571752,0.0349618,0.0613038,-0.8805,-0.0561048,1.04394,1656864475
-2.28582,0.731734,0.305114,-2.22854,0.766789,0.365917,-3.10931,0.710659,1.40973,0.0159761,0.0162349,-0.00479167,0.0572731,0.0350556,0.0608031,-0.880773,-0.0561308,1.04381,1656864476
-2.28565,0.732004,0.304378,-2.22866,0.766746,0.365788,-3.10927,0.710608,1.40964,0.0152006,0.016283,-0.00440899,0.0569899,0.0347418,0.0614101,-0.880614,-0.0561377,1.04385,1656864476
-2.28571,0.732083,0.304517,-2.22857,0.766841,0.365955,-3.10931,0.710651,1.40966,0.0151435,0.0169425,-0.00482221,0.0571404,0.034758,0.0614381,-0.880742,-0.0561903,1.04371,1656864476
