vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.78968,-0.108675,-1.13943,0,0,0,0,0,0,0,0,0,-1.78968,0.108675,1.13943,1655320164
-0.0543757,1.7316,0.233403,-0.0654834,1.77259,0.276398,-0.100344,-0.055548,1.37242,-0.0345672,0.003996,-1.58391,-0.0111076,0.0409842,0.0429948,1655320164
-0.0541601,1.7326,0.221866,-0.0654142,1.77261,0.276456,-0.100372,-0.0555673,1.37241,-0.0347465,0.00435884,-1.58359,-0.0112542,0.040007,0.0545907,1655320164
-0.0551827,1.73571,0.222584,-0.0654557,1.77262,0.276416,-0.100385,-0.0555604,1.37242,-0.0348219,0.00436674,-1.58348,-0.010273,0.0369067,0.0538319,1655320165
-0.0539583,1.73589,0.227886,-0.0655647,1.77257,0.276372,-0.100357,-0.0555512,1.37243,-0.0345725,0.00410796,-1.58358,-0.0116064,0.0366828,0.0484858,1655320165
-0.0562554,1.732,0.220942,-0.0642713,1.77291,0.277154,-0.100318,-0.0556095,1.37236,-0.0351484,0.00399082,-1.58395,-0.00801591,0.04091,0.0562119,1655320166
-0.0558752,1.73162,0.229515,-0.0642526,1.77292,0.277148,-0.100346,-0.0555602,1.37242,-0.034674,0.00390632,-1.58372,-0.00837747,0.0412998,0.0476335,1655320166
-0.0553085,1.73939,0.229386,-0.0654534,1.77265,0.276451,-0.100362,-0.0555652,1.37244,-0.0344657,0.0040358,-1.58364,-0.0101449,0.0332614,0.0470648,1655320166
-0.0550186,1.73435,0.225592,-0.0654466,1.7726,0.276425,-0.100359,-0.0555693,1.37241,-0.0347992,0.0043273,-1.58361,-0.0104279,0.0382514,0.0508329,1655320167
-0.053727,1.73707,0.224785,-0.0654927,1.7726,0.276421,-0.100385,-0.0555722,1.37244,-0.0345303,0.00441575,-1.58351,-0.0117657,0.0355256,0.0516354,1655320167
-0.0562656,1.73486,0.235967,-0.0654439,1.77263,0.276444,-0.100376,-0.055556,1.37243,-0.0347224,0.00405355,-1.58376,-0.00917824,0.0377699,0.0404772,1655320167
-0.055175,1.73987,0.225422,-0.064182,1.77292,0.277182,-0.100383,-0.0555895,1.37244,-0.034701,0.00428049,-1.58348,-0.00900701,0.0330582,0.0517601,1655320168
-0.0542683,1.73265,0.225497,-0.0654275,1.77266,0.276427,-0.10036,-0.0555641,1.3724,-0.0346717,0.00419228,-1.58352,-0.0111592,0.0400053,0.0509303,1655320168
-0.0548582,1.73591,0.224466,-0.0656326,1.77269,0.276434,-0.100376,-0.055583,1.37243,-0.0346554,0.00441546,-1.58345,-0.0107744,0.0367786,0.0519686,1655320169
-0.0553188,1.73376,0.223824,-0.065487,1.77259,0.276416,-0.100377,-0.0555792,1.37243,-0.0346694,0.00429782,-1.58355,-0.0101682,0.0388305,0.0525915,1655320169
-0.0539989,1.73315,0.224765,-0.0654523,1.77263,0.276431,-0.100357,-0.0555689,1.37242,-0.0345249,0.00426597,-1.58371,-0.0114533,0.0394758,0.0516665,1655320169
-0.0547833,1.73418,0.231952,-0.065372,1.77267,0.276481,-0.100356,-0.0555597,1.37243,-0.0347257,0.00401393,-1.58366,-0.0105887,0.0384945,0.0445291,1655320170
