vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,trans_x,trans_y,trans_z,t
-1.61053,1.27081,0.277913,0,0,0,0,0,0,0,0,0,1.61053,-1.27081,-0.277913,0,0,0,1656244872
-1.32048,1.14369,0.139566,0,0,0,0,0,0,0,0,0,1.32048,-1.14369,-0.139566,0,0,0,1656244873
-1.03026,1.01646,0.000775366,-1.65071,1.28622,0.285867,-1.60968,-0.0309171,1.38818,-0.0176114,-0.0036659,-1.55356,-0.620447,0.269761,0.285092,0.0410241,-1.31714,1.10231,1656244874
-1.0297,1.01611,0.000331621,-1.65004,1.28802,0.284852,-1.60974,-0.0308887,1.38814,-0.0180637,-0.00371694,-1.55286,-0.62034,0.271905,0.28452,0.0402992,-1.31891,1.10328,1656244874
-1.02948,1.01516,-0.000796625,-1.65005,1.28819,0.284826,-1.60975,-0.0308687,1.38816,-0.0183467,-0.00401005,-1.55318,-0.620572,0.273032,0.285623,0.0403061,-1.31906,1.10334,1656244875
-1.02899,1.01522,0.000289882,-1.65003,1.28809,0.284809,-1.60969,-0.0309227,1.38816,-0.0175787,-0.00344055,-1.5534,-0.621043,0.272862,0.284519,0.0403409,-1.31901,1.10335,1656244875
-1.02864,1.015,-0.00159579,-1.6516,1.28692,0.286405,-1.60966,-0.0309119,1.38815,-0.0174229,-0.00347431,-1.55348,-0.622951,0.27192,0.288,0.0419347,-1.31783,1.10174,1656244875
-1.02826,1.01508,-0.00155908,-1.65096,1.28889,0.28531,-1.60975,-0.0308835,1.38814,-0.0181442,-0.00378521,-1.55285,-0.622696,0.273813,0.286869,0.0412054,-1.31978,1.10283,1656244876
-1.02802,1.01431,-0.000879538,-1.65159,1.28692,0.286431,-1.60973,-0.0308694,1.38814,-0.0182446,-0.00369272,-1.55302,-0.623569,0.272606,0.28731,0.0418596,-1.31779,1.10171,1656244876
-1.02704,1.01403,0.000341913,-1.65002,1.28825,0.284807,-1.60973,-0.0308757,1.38816,-0.0183668,-0.00378677,-1.55309,-0.622976,0.274224,0.284465,0.0402833,-1.31913,1.10336,1656244876
-1.02652,1.01377,0.000109668,-1.65074,1.28633,0.285927,-1.60973,-0.0308842,1.38816,-0.0182317,-0.0039374,-1.5529,-0.624214,0.272555,0.285818,0.0410115,-1.31721,1.10223,1656244877
-1.31631,1.14071,0.138717,-1.65154,1.28696,0.286414,-1.60967,-0.0309008,1.38817,-0.0176431,-0.00361281,-1.55366,-0.335227,0.146253,0.147697,0.0418625,-1.31786,1.10175,1656244877
-1.60599,1.26742,0.277076,-1.65079,1.28612,0.285992,-1.60972,-0.0309089,1.38815,-0.0180999,-0.00375021,-1.55285,-0.0448015,0.0186996,0.00891593,0.0410727,-1.31703,1.10216,1656244877
-1.60602,1.26754,0.276473,-1.65,1.28812,0.284813,-1.60967,-0.0309047,1.38818,-0.0177653,-0.00351567,-1.55355,-0.0439855,0.0205792,0.00834012,0.040328,-1.31903,1.10336,1656244878
-1.60609,1.26766,0.275956,-1.65002,1.28824,0.284837,-1.60966,-0.0309255,1.38818,-0.0178025,-0.00365008,-1.55357,-0.0439371,0.0205802,0.00888053,0.0403602,-1.31917,1.10334,1656244878
-1.60601,1.26786,0.275771,-1.6508,1.28605,0.286023,-1.60974,-0.0309033,1.38813,-0.0177936,-0.00359116,-1.55275,-0.0447966,0.0181828,0.0102525,0.0410632,-1.31695,1.1021,1656244878
-1.60599,1.26803,0.27714,-1.65002,1.28822,0.284778,-1.60975,-0.0308942,1.38815,-0.0181931,-0.00389653,-1.55284,-0.044031,0.0201834,0.00763783,0.0402735,-1.31911,1.10337,1656244879
-1.60594,1.26768,0.277969,-1.65002,1.28817,0.284788,-1.60976,-0.0308734,1.38817,-0.0182673,-0.00391679,-1.55291,-0.0440764,0.0204977,0.0068191,0.0402594,-1.31905,1.10339,1656244879
-1.60606,1.268,0.277736,-1.65076,1.2861,0.285966,-1.60969,-0.0309135,1.38816,-0.0176765,-0.00348896,-1.55348,-0.0447034,0.0181078,0.0082303,0.0410725,-1.31702,1.10219,1656244880
