vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.24462,0.240803,-0.400006,0,0,0,0,0,0,0,0,0,-1.24462,-0.240803,0.400006,1655555862
1.24495,0.240089,-0.398267,0,0,0,0,0,0,0,0,0,-1.24495,-0.240089,0.398267,1655555862
1.24427,0.240805,-0.400606,0,0,0,0,0,0,0,0,0,-1.24427,-0.240805,0.400606,1655555863
1.24386,0.239709,-0.401456,0,0,0,0,0,0,0,0,0,-1.24386,-0.239709,0.401456,1655555864
1.16821,-1.37174,0.678899,1.25002,-1.24986,0.864955,-0.0325174,-1.3104,1.24192,-0.0857281,0.151904,0.279317,0.0818118,0.12188,0.186056,1655555864
1.17144,-1.37007,0.681381,1.25064,-1.25007,0.865231,-0.032553,-1.31039,1.242,-0.0850804,0.150717,0.277531,0.0792042,0.119996,0.18385,1655555865
1.16847,-1.36889,0.674393,1.25039,-1.2497,0.864983,-0.0326182,-1.31039,1.24205,-0.0873905,0.151354,0.277877,0.081918,0.119192,0.190591,1655555865
1.17167,-1.36928,0.679592,1.25007,-1.24997,0.86487,-0.0326383,-1.31034,1.24206,-0.087438,0.149937,0.277802,0.0784081,0.119303,0.185277,1655555866
1.16956,-1.36956,0.682395,1.25054,-1.24995,0.865241,-0.0326138,-1.31038,1.24204,-0.0874499,0.150752,0.278078,0.0809829,0.119608,0.182846,1655555867
1.17099,-1.36762,0.680945,1.25063,-1.25001,0.86518,-0.0326419,-1.31037,1.24208,-0.0877621,0.15053,0.277281,0.0796411,0.117614,0.184235,1655555867
1.17004,-1.36974,0.681569,1.25062,-1.25007,0.865251,-0.0326146,-1.3104,1.242,-0.0869663,0.149858,0.278338,0.0805866,0.119667,0.183682,1655555868
1.18613,-1.36312,0.711944,1.25033,-1.24965,0.864902,-0.0322222,-1.31116,1.24146,-0.0820243,0.124596,0.266473,0.0641984,0.113464,0.152957,1655555868
1.18489,-1.36124,0.713757,1.25063,-1.25004,0.865296,-0.032232,-1.3112,1.24145,-0.0816947,0.123386,0.266432,0.0657409,0.1112,0.151539,1655555869
1.17032,-1.36851,0.682195,1.25068,-1.25005,0.865247,-0.0326181,-1.31039,1.24207,-0.0873027,0.151081,0.277248,0.0803592,0.118459,0.183052,1655555870
1.18476,-1.3616,0.7156,1.24997,-1.2497,0.864536,-0.0322502,-1.31118,1.24145,-0.0823918,0.124672,0.265938,0.0652009,0.111897,0.148936,1655555870
1.16923,-1.36852,0.684167,1.25001,-1.24986,0.864861,-0.032624,-1.3104,1.24205,-0.0871117,0.150866,0.27792,0.0807791,0.118659,0.180694,1655555871
1.17041,-1.36923,0.682188,1.25007,-1.24987,0.864976,-0.0326155,-1.3104,1.24205,-0.087626,0.152089,0.278149,0.0796627,0.119366,0.182788,1655555871
1.18442,-1.36171,0.708533,1.25132,-1.25061,0.866009,-0.0322292,-1.31117,1.24149,-0.0821164,0.122577,0.266585,0.066901,0.111103,0.157477,1655555872
1.17136,-1.37025,0.683368,1.25,-1.2499,0.864846,-0.0325657,-1.31041,1.24201,-0.086879,0.150693,0.278709,0.07864,0.120349,0.181478,1655555873
1.18449,-1.36231,0.712474,1.25002,-1.24992,0.864935,-0.0322189,-1.31115,1.24152,-0.0826654,0.125441,0.266517,0.0655316,0.112387,0.15246,1655555873
1.18413,-1.36133,0.7094,1.25107,-1.25099,0.865524,-0.0321936,-1.31116,1.24151,-0.0821787,0.124222,0.266105,0.0669439,0.110344,0.156124,1655555874
1.17131,-1.36925,0.678679,1.25006,-1.24994,0.864951,-0.0326203,-1.31039,1.24202,-0.0867249,0.150531,0.278184,0.0787516,0.119309,0.186272,1655555874
1.17006,-1.36912,0.681787,1.25069,-1.25,0.865245,-0.0326135,-1.3104,1.24204,-0.0877693,0.149729,0.278615,0.0806305,0.11912,0.183457,1655555875
1.17112,-1.36992,0.678946,1.25057,-1.24994,0.865222,-0.0325937,-1.31041,1.24198,-0.0859797,0.14993,0.277828,0.0794536,0.119979,0.186276,1655555875
1.1688,-1.36927,0.682543,1.25033,-1.24963,0.86537,-0.0326063,-1.31039,1.24195,-0.0864764,0.15,0.278838,0.0815369,0.119632,0.182828,1655555876
1.16851,-1.37037,0.678326,1.25004,-1.24982,0.864942,-0.0326205,-1.3104,1.24201,-0.0866636,0.151592,0.278913,0.081534,0.120549,0.186616,1655555877
1.18634,-1.3602,0.713537,1.25146,-1.25061,0.866062,-0.0323486,-1.31124,1.24148,-0.08267,0.121801,0.265315,0.0651201,0.109587,0.152525,1655555877
1.18479,-1.36057,0.711558,1.24994,-1.24974,0.864542,-0.0321188,-1.3112,1.24129,-0.0835321,0.125141,0.265478,0.0651534,0.110827,0.152983,1655555878
1.17034,-1.36577,0.671028,1.24994,-1.24985,0.864775,-0.0324882,-1.31037,1.242,-0.0877482,0.151133,0.277689,0.0796065,0.115928,0.193747,1655555879
0,0,0,1.24942,-1.24815,0.863868,-0.0325885,-1.31036,1.24199,-0.0874049,0.151486,0.278296,1.24942,-1.24815,0.863868,1655555879
0,0,0,1.25022,-1.25649,0.907781,-0.0321688,-1.31112,1.24152,-0.0831767,0.123933,0.266158,1.25022,-1.25649,0.907781,1655555880
0,0,0,1.27488,-1.17487,1.03023,-0.0325111,-1.31038,1.24195,-0.0864618,0.150927,0.278385,1.27488,-1.17487,1.03023,1655555880
0,0,0,1.24514,-1.20528,0.963032,-0.0325384,-1.31041,1.24192,-0.0870961,0.15112,0.278448,1.24514,-1.20528,0.963032,1655555881
0,0,0,1.23696,-1.28528,0.894781,-0.032565,-1.31037,1.24199,-0.0881403,0.150135,0.27834,1.23696,-1.28528,0.894781,1655555881
