vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.01569,0.330071,-0.34236,0,0,0,0,0,0,0,0,0,-1.01569,-0.330071,0.34236,1655560869
1.90958,-1.32566,0.897149,1.26581,-1.31183,0.947578,1.47174,-0.387805,1.25964,0.0130229,0.0259857,1.44958,-0.643769,0.0138345,0.0504292,1655560869
1.96305,-1.44838,0.861914,1.26585,-1.31169,0.947654,1.47169,-0.387824,1.25964,0.0130587,0.0262735,1.44963,-0.697196,0.136685,0.08574,1655560870
1.92025,-1.35105,0.89259,1.26582,-1.31176,0.94759,1.47168,-0.387828,1.25961,0.0129727,0.0262181,1.44965,-0.654429,0.0392931,0.0549996,1655560870
1.9789,-1.47812,0.859696,1.26597,-1.31178,0.947722,1.47174,-0.387816,1.25965,0.0131048,0.0261624,1.44952,-0.712939,0.16634,0.0880263,1655560871
1.9368,-1.3901,0.878145,1.26587,-1.31165,0.947651,1.47173,-0.38782,1.25964,0.0129545,0.0261127,1.44973,-0.670931,0.0784441,0.0695065,1655560871
1.99929,-1.51941,0.852394,1.26587,-1.31171,0.947632,1.47174,-0.387776,1.25963,0.0130244,0.0259711,1.44961,-0.733415,0.207697,0.0952379,1655560872
1.94476,-1.40418,0.880455,1.26589,-1.31159,0.947681,1.47172,-0.38781,1.25962,0.0130119,0.0259178,1.44964,-0.678873,0.0925862,0.0672256,1655560873
1.92885,-1.37376,0.885032,1.26588,-1.31165,0.947682,1.47172,-0.387799,1.25963,0.0131157,0.0261322,1.44955,-0.662969,0.0621043,0.0626495,1655560873
1.96327,-1.44862,0.866555,1.26582,-1.31162,0.947669,1.47172,-0.387808,1.25964,0.0129584,0.0258874,1.44959,-0.697453,0.137,0.0811135,1655560874
1.98573,-1.49286,0.858163,1.26583,-1.31164,0.947621,1.4717,-0.387805,1.25962,0.0130276,0.0260119,1.44955,-0.719904,0.181212,0.0894582,1655560874
1.9462,-1.40737,0.876558,1.26604,-1.31176,0.947711,1.47174,-0.387799,1.25962,0.0129365,0.0258617,1.44956,-0.680165,0.0956074,0.0711525,1655560875
1.97042,-1.46305,0.863523,1.2658,-1.31185,0.947573,1.47169,-0.387818,1.25964,0.0130813,0.0258369,1.44968,-0.704613,0.151206,0.0840507,1655560875
1.97616,-1.4718,0.856345,1.26585,-1.31166,0.947579,1.47172,-0.387808,1.2596,0.0129698,0.02608,1.44959,-0.71031,0.160142,0.091234,1655560876
1.90619,-1.31986,0.894785,1.26595,-1.31164,0.947593,1.47176,-0.38784,1.2596,0.0128918,0.0263758,1.44957,-0.640237,0.00821471,0.0528077,1655560876
1.95786,-1.4335,0.866925,1.26584,-1.31172,0.947674,1.47168,-0.387813,1.25966,0.0130416,0.0258091,1.44968,-0.692013,0.121786,0.0807489,1655560877
1.89298,-1.2877,0.903454,1.26579,-1.31178,0.947586,1.47171,-0.387795,1.25964,0.013047,0.0260587,1.44957,-0.627185,-0.0240771,0.0441319,1655560877
1.94007,-1.39929,0.880578,1.26584,-1.31168,0.947654,1.47171,-0.387771,1.25965,0.0130938,0.025945,1.44964,-0.674227,0.0876013,0.0670758,1655560878
1.92727,-1.36721,0.883474,1.26582,-1.31165,0.947665,1.47173,-0.387806,1.25962,0.0130248,0.0257625,1.44963,-0.66145,0.0555609,0.0641909,1655560879
