vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.42054,0.0930608,-1.13646,0,0,0,0,0,0,0,0,0,-1.42054,-0.0930608,1.13646,1655656897
0.759822,0.421465,0.221204,0.775422,0.466609,0.241393,-0.635109,0.410555,1.37879,-0.00558086,0.0212604,0.0616838,0.0155998,0.0451438,0.0201893,1655656897
0.759457,0.42323,0.216371,0.775415,0.466596,0.241365,-0.635104,0.410526,1.37872,-0.00607192,0.0217234,0.0618627,0.0159572,0.0433662,0.0249934,1655656898
0.755112,0.42228,0.216316,0.775434,0.466602,0.241389,-0.635108,0.410525,1.37872,-0.00611268,0.0219199,0.0619591,0.0203217,0.044322,0.0250733,1655656898
0.7607,0.421945,0.217069,0.775382,0.46661,0.241379,-0.635081,0.410554,1.37879,-0.00579188,0.0212514,0.0614775,0.0146822,0.044665,0.0243101,1655656898
0.751938,0.419288,0.221214,0.775386,0.46657,0.241405,-0.635062,0.410601,1.37857,-0.0058212,0.0200549,0.0627699,0.0234479,0.0472818,0.0201911,1655656899
0.764613,0.422884,0.2146,0.77543,0.46661,0.241393,-0.635018,0.410604,1.37857,-0.00584523,0.0199806,0.0625503,0.0108168,0.0437256,0.0267926,1655656899
0.755767,0.423743,0.216289,0.775385,0.466637,0.241404,-0.635176,0.410588,1.37871,-0.00640727,0.0222033,0.0619517,0.0196188,0.0428935,0.0251153,1655656900
0.758786,0.422084,0.219933,0.775427,0.46661,0.241387,-0.635117,0.410531,1.37874,-0.00604545,0.0220271,0.061867,0.0166405,0.0445258,0.0214537,1655656900
0.760844,0.423194,0.213594,0.775421,0.466573,0.241406,-0.635076,0.410527,1.37869,-0.0063929,0.021691,0.061707,0.0145779,0.0433787,0.0278127,1655656900
0.760786,0.424012,0.215074,0.775324,0.466569,0.24138,-0.635128,0.410523,1.37871,-0.00618107,0.0218909,0.0619205,0.0145385,0.042557,0.0263062,1655656901
0.760106,0.422381,0.218182,0.775439,0.466601,0.241392,-0.63513,0.410522,1.37872,-0.0060742,0.0219475,0.0618803,0.015333,0.0442193,0.02321,1655656901
0.756448,0.422707,0.217405,0.775373,0.46656,0.241383,-0.635106,0.410519,1.37872,-0.00617919,0.0218273,0.0619502,0.0189246,0.0438532,0.0239784,1655656902
0.765718,0.419574,0.217323,0.775415,0.466585,0.241383,-0.635034,0.4106,1.37856,-0.00575493,0.0202185,0.0627931,0.00969696,0.0470114,0.0240598,1655656902
0.755169,0.422446,0.217686,0.775439,0.466628,0.241373,-0.635174,0.410619,1.37879,-0.00577999,0.0216061,0.0615376,0.02027,0.0441816,0.0236875,1655656902
0.760044,0.423796,0.214528,0.775393,0.466588,0.241374,-0.635111,0.410533,1.37871,-0.00637757,0.0220134,0.0618429,0.0153493,0.0427925,0.0268461,1655656903
0.754608,0.423348,0.216777,0.775411,0.466609,0.241378,-0.635146,0.410522,1.37872,-0.00613216,0.022176,0.0620406,0.0208028,0.0432612,0.0246006,1655656903
0.759601,0.422722,0.21547,0.775381,0.466615,0.241387,-0.635098,0.410538,1.37872,-0.00612235,0.021971,0.0617418,0.0157791,0.0438924,0.025917,1655656904
0.757205,0.422845,0.216183,0.775412,0.466589,0.241378,-0.635125,0.410529,1.37872,-0.00626272,0.0220715,0.0619671,0.0182064,0.0437437,0.0251954,1655656904
0.752186,0.421408,0.219948,0.775402,0.466584,0.241363,-0.6351,0.410542,1.37871,-0.00603383,0.0218917,0.0619058,0.0232153,0.0451759,0.0214151,1655656905
