vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
0.0938326,-0.328644,0.116927,0,0,0,-1.05238,0.778117,1.39649,0.00392092,0.0218495,0.847331,-0.0938326,0.328644,-0.116927,1655493323
0.0763076,-0.241601,0.0720131,0.079748,-0.278102,0.0871846,-1.05238,0.778237,1.39639,0.00646892,0.0224916,0.847372,0.00344031,-0.0365015,0.0151715,1655493323
0.0752034,-0.245666,0.0651753,0.0797635,-0.277938,0.0872887,-1.05236,0.778242,1.39648,0.00669877,0.0239053,0.847334,0.00456014,-0.0322719,0.0221133,1655493324
0.0730974,-0.244908,0.0665581,0.0797449,-0.278111,0.0877806,-1.05243,0.77809,1.39651,0.00411112,0.0220592,0.847357,0.00664747,-0.0332033,0.0212224,1655493324
0.0764606,-0.245727,0.0695346,0.0798667,-0.278114,0.0876174,-1.05244,0.778202,1.39638,0.00633324,0.022624,0.847166,0.00340609,-0.0323862,0.0180828,1655493325
0.0739165,-0.244659,0.0703075,0.0797894,-0.277993,0.0877122,-1.05237,0.778218,1.39645,0.00653131,0.0239573,0.847206,0.00587296,-0.0333334,0.0174048,1655493325
0.0733047,-0.244467,0.064147,0.0798276,-0.277994,0.0876669,-1.05238,0.778088,1.39654,0.00403343,0.0233464,0.84728,0.00652286,-0.0335274,0.0235199,1655493325
0.0752277,-0.242565,0.067635,0.079833,-0.277886,0.0872752,-1.05245,0.778078,1.39649,0.00411928,0.0219642,0.847353,0.00460529,-0.0353207,0.0196402,1655493326
0.0770258,-0.241375,0.0671334,0.0797774,-0.277888,0.0873382,-1.0524,0.7781,1.39657,0.00387734,0.0235186,0.847211,0.00275158,-0.0365129,0.0202048,1655493326
0.075353,-0.239964,0.0689985,0.0797913,-0.277893,0.0872887,-1.05312,0.778525,1.3968,0.00992806,0.0221429,0.849441,0.00443827,-0.0379286,0.0182902,1655493326
0.0706328,-0.252186,0.064312,0.0797517,-0.277879,0.0873542,-1.05247,0.778068,1.39652,0.00409328,0.0218497,0.847208,0.00911891,-0.025693,0.0230422,1655493327
0.078561,-0.246184,0.0674832,0.079805,-0.27788,0.0873063,-1.05242,0.778181,1.39642,0.00642562,0.0242572,0.847176,0.00124401,-0.0316962,0.0198231,1655493327
0.0718521,-0.24258,0.062691,0.079713,-0.277882,0.087383,-1.05248,0.77819,1.39638,0.00585285,0.022338,0.846837,0.0078609,-0.0353016,0.0246921,1655493327
