vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.5357,0.261666,-1.13603,0,0,0,0,0,0,0,0,0,-1.5357,-0.261666,1.13603,1655656150
0.81266,0.501636,0.200926,0.769009,0.46975,0.23994,2.05139,1.42413,1.34954,-0.0083854,0.0120356,2.67722,-0.043651,-0.0318853,0.0390142,1655656151
0.812803,0.501308,0.198294,0.769209,0.469551,0.239728,2.05139,1.42412,1.34953,-0.00822961,0.0120344,2.67716,-0.0435941,-0.0317566,0.0414331,1655656151
0.813419,0.501743,0.204443,0.769139,0.469534,0.239746,2.05139,1.42414,1.34954,-0.00843253,0.012007,2.67729,-0.04428,-0.032209,0.0353032,1655656151
0.810051,0.497359,0.203689,0.76898,0.469831,0.240018,2.0521,1.4246,1.35002,-0.0116091,0.00916607,2.67778,-0.0410714,-0.0275285,0.0363294,1655656152
0.809763,0.497875,0.206895,0.769015,0.469638,0.23987,2.0521,1.42461,1.35002,-0.0117675,0.0089814,2.67779,-0.0407477,-0.028237,0.0329747,1655656152
0.812759,0.502316,0.203172,0.769218,0.469548,0.239744,2.05139,1.42411,1.34955,-0.00819574,0.0122485,2.6772,-0.0435408,-0.032768,0.0365719,1655656153
0.812504,0.50306,0.201922,0.768972,0.469728,0.239905,2.05139,1.42413,1.34953,-0.00845108,0.012284,2.67733,-0.0435321,-0.0333316,0.0379836,1655656153
0.811054,0.505243,0.192559,0.769115,0.469681,0.239901,2.05115,1.42407,1.34953,-0.00768855,0.0139028,2.67904,-0.041939,-0.0355622,0.0473412,1655656154
0.812641,0.500985,0.199364,0.769151,0.469517,0.239739,2.05136,1.4241,1.34952,-0.008406,0.0123921,2.67737,-0.0434892,-0.0314685,0.0403747,1655656154
0.812113,0.500523,0.198679,0.769148,0.469529,0.239744,2.05139,1.42412,1.34953,-0.00851854,0.0123374,2.67744,-0.0429646,-0.0309944,0.0410645,1655656154
0.811493,0.499712,0.201039,0.768686,0.470109,0.24023,2.05137,1.42411,1.34952,-0.00842804,0.0122933,2.6773,-0.0428078,-0.0296034,0.0391906,1655656155
0.810855,0.501748,0.198504,0.769067,0.46954,0.239746,2.0514,1.42413,1.34954,-0.00838571,0.0122258,2.67727,-0.041788,-0.0322078,0.0412419,1655656155
0.81162,0.499123,0.196217,0.768961,0.469754,0.239952,2.05138,1.42412,1.34955,-0.00817159,0.0123304,2.67713,-0.0426589,-0.029369,0.0437352,1655656156
