vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
1.30853,0.491741,-0.408958,0,0,0,0,0,0,0,0,0,-1.30853,-0.491741,0.408958,1655555204
1.29178,-1.41193,0.850288,1.19538,-1.34671,0.865627,0.0173584,-0.908933,1.23717,0.0506591,-0.0329943,0.717662,-0.0964028,0.0652186,0.0153386,1655555204
1.32228,-1.42329,0.852405,1.19562,-1.3466,0.865245,0.0173161,-0.908923,1.23725,0.05051,-0.0340605,0.717926,-0.126662,0.0766892,0.0128403,1655555205
1.32246,-1.42245,0.84917,1.19565,-1.34655,0.865252,0.0173718,-0.90892,1.23721,0.0495588,-0.0338235,0.718031,-0.12681,0.0758985,0.0160823,1655555205
1.30649,-1.40728,0.850538,1.19562,-1.34656,0.865368,0.0174985,-0.90875,1.23688,0.0344242,-0.0242144,0.71616,-0.110867,0.0607195,0.0148301,1655555206
1.27764,-1.40771,0.854873,1.19555,-1.34655,0.865316,0.0173737,-0.908941,1.23723,0.0494676,-0.0334513,0.718347,-0.0820884,0.0611511,0.0104424,1655555206
1.33809,-1.41711,0.842526,1.1956,-1.34654,0.865259,0.0174922,-0.908673,1.23687,0.0342724,-0.0250089,0.714716,-0.14249,0.0705726,0.022732,1655555207
1.321,-1.42337,0.848041,1.19549,-1.34658,0.865253,0.0173729,-0.908948,1.23719,0.050077,-0.0340487,0.718236,-0.125505,0.0767913,0.0172126,1655555207
1.30783,-1.41988,0.852812,1.19554,-1.34657,0.865342,0.0174498,-0.908945,1.2372,0.0510514,-0.0349861,0.718715,-0.112297,0.0733042,0.0125292,1655555208
1.32061,-1.41284,0.84101,1.19571,-1.34673,0.865569,0.0174587,-0.908711,1.23685,0.0349329,-0.024838,0.715981,-0.124905,0.066105,0.0245595,1655555209
1.32016,-1.42334,0.85284,1.19555,-1.34657,0.865241,0.0174362,-0.908956,1.23718,0.0501856,-0.0345815,0.718256,-0.124614,0.0767695,0.0124006,1655555209
1.33642,-1.43061,0.849446,1.19557,-1.34656,0.865272,0.0173411,-0.908862,1.23718,0.0511568,-0.0352212,0.718538,-0.140846,0.0840478,0.0158263,1655555210
1.33147,-1.42594,0.843747,1.19555,-1.34667,0.865351,0.0174154,-0.908959,1.23719,0.0496568,-0.0329411,0.717616,-0.135916,0.0792621,0.0216033,1655555210
1.34376,-1.43127,0.847383,1.19548,-1.34664,0.865333,0.0173306,-0.908906,1.23725,0.05041,-0.0347354,0.718038,-0.14828,0.084633,0.0179496,1655555211
1.32204,-1.42397,0.845084,1.19577,-1.34667,0.865538,0.0173207,-0.908937,1.23717,0.0501785,-0.0328491,0.717859,-0.126279,0.0773002,0.0204544,1655555211
1.31537,-1.40993,0.839458,1.19545,-1.34668,0.865368,0.0175209,-0.908694,1.23688,0.034796,-0.0252483,0.715235,-0.119912,0.0632502,0.0259095,1655555212
1.34465,-1.43235,0.845119,1.19552,-1.34663,0.865343,0.0173561,-0.908897,1.23722,0.0493388,-0.0334863,0.718194,-0.149129,0.0857165,0.0202239,1655555212
1.34679,-1.42026,0.839852,1.19558,-1.34657,0.865385,0.0175222,-0.908728,1.23684,0.0350594,-0.0253639,0.715321,-0.15121,0.0736861,0.0255325,1655555213
1.32731,-1.42569,0.84279,1.19554,-1.34657,0.865266,0.0174444,-0.908954,1.23718,0.0496583,-0.0344661,0.717301,-0.131777,0.0791228,0.0224764,1655555213
1.34213,-1.43169,0.841501,1.19542,-1.34663,0.86534,0.0173526,-0.90889,1.23717,0.0496068,-0.0335484,0.717738,-0.146707,0.0850611,0.0238389,1655555213
1.31705,-1.42071,0.843032,1.19552,-1.34664,0.865305,0.0174147,-0.908934,1.23715,0.0506099,-0.0340758,0.716972,-0.121526,0.0740663,0.0222725,1655555214
1.34385,-1.42106,0.843062,1.19553,-1.34666,0.865385,0.0175011,-0.90871,1.23685,0.0348382,-0.0258692,0.715792,-0.148323,0.0743984,0.0223228,1655555214
1.32251,-1.41484,0.844313,1.19541,-1.34667,0.865378,0.0175495,-0.908748,1.23686,0.0355365,-0.0258276,0.7167,-0.127102,0.0681698,0.0210647,1655555215
1.24189,-1.39374,0.861075,1.19551,-1.34665,0.865328,0.017404,-0.908939,1.23717,0.050101,-0.0333065,0.717894,-0.0463754,0.0470895,0.00425339,1655555215
1.32505,-1.42541,0.847015,1.19568,-1.34677,0.865554,0.0173465,-0.908906,1.23718,0.0499498,-0.0334654,0.718048,-0.129372,0.0786458,0.0185392,1655555216
1.35981,-1.4266,0.841528,1.19565,-1.34683,0.865525,0.0174647,-0.908756,1.23685,0.0347484,-0.0252537,0.716433,-0.164156,0.0797673,0.0239971,1655555216
1.35063,-1.4335,0.846296,1.19558,-1.34659,0.865357,0.0173797,-0.908905,1.23718,0.0499127,-0.0347107,0.717474,-0.155057,0.0869092,0.0190611,1655555217
1.32194,-1.42354,0.84526,1.19558,-1.34654,0.865287,0.0173649,-0.908884,1.2372,0.0494791,-0.0336279,0.717601,-0.126355,0.077006,0.0200269,1655555217
1.31877,-1.40998,0.843024,1.19563,-1.34657,0.865369,0.0175017,-0.90872,1.23685,0.0340104,-0.0239799,0.71521,-0.123137,0.0634139,0.0223448,1655555218
1.3178,-1.41027,0.844041,1.19552,-1.34657,0.865329,0.0175125,-0.90875,1.23684,0.034881,-0.0247596,0.716226,-0.122277,0.0637026,0.0212885,1655555218
1.32249,-1.42485,0.844667,1.19568,-1.34653,0.865328,0.0173635,-0.908953,1.23719,0.0508081,-0.0336733,0.718137,-0.126809,0.0783191,0.0206608,1655555218
1.35206,-1.43582,0.844917,1.19559,-1.34662,0.8654,0.0173556,-0.908941,1.23722,0.0507577,-0.033809,0.71827,-0.156476,0.0891981,0.0204836,1655555219
1.31471,-1.42084,0.84756,1.19552,-1.34658,0.865381,0.0174438,-0.908922,1.23719,0.048771,-0.0330519,0.717727,-0.119191,0.0742577,0.0178211,1655555219
1.34905,-1.43431,0.843494,1.19558,-1.34665,0.865423,0.0173734,-0.908924,1.23719,0.0495308,-0.0332363,0.718211,-0.153471,0.0876623,0.0219291,1655555220
1.32368,-1.41268,0.839889,1.19552,-1.34665,0.865376,0.0174729,-0.908736,1.23683,0.0353468,-0.0252197,0.715816,-0.128161,0.066025,0.0254865,1655555220
1.35679,-1.43895,0.841995,1.19553,-1.34663,0.865392,0.0173645,-0.908929,1.23719,0.0505656,-0.0343867,0.718468,-0.161262,0.0923125,0.0233978,1655555220
1.33802,-1.41643,0.843807,1.19557,-1.34663,0.865362,0.0175341,-0.90873,1.23685,0.0346963,-0.024803,0.715464,-0.142451,0.0698025,0.0215546,1655555221
1.32755,-1.42625,0.84756,1.19549,-1.3466,0.865322,0.0173554,-0.908888,1.23721,0.0508048,-0.0342018,0.718094,-0.132059,0.0796502,0.0177621,1655555221
1.28588,-1.40975,0.847451,1.19553,-1.3466,0.865336,0.0173678,-0.908903,1.23724,0.0496858,-0.0340193,0.717549,-0.0903515,0.0631462,0.0178859,1655555222
1.30351,-1.40581,0.848222,1.1958,-1.34674,0.865552,0.0175194,-0.908747,1.23687,0.0351292,-0.0257151,0.716489,-0.107713,0.0590693,0.0173307,1655555222
1.31719,-1.42233,0.847016,1.1956,-1.34651,0.865283,0.0173731,-0.90892,1.23717,0.0506971,-0.0344141,0.718075,-0.121594,0.0758115,0.0182673,1655555223
1.35209,-1.42461,0.835992,1.19554,-1.34662,0.865339,0.0175084,-0.908725,1.23681,0.0342345,-0.0241845,0.716235,-0.15655,0.0779811,0.0293464,1655555223
1.2993,-1.40461,0.841974,1.19561,-1.34654,0.86528,0.0174988,-0.908743,1.23683,0.0349364,-0.0247255,0.715944,-0.103688,0.0580714,0.0233055,1655555224
1.33699,-1.42907,0.842782,1.1955,-1.34668,0.865302,0.0174078,-0.908894,1.23716,0.0498742,-0.0334574,0.717216,-0.14149,0.0823911,0.0225201,1655555224
1.34555,-1.43359,0.844891,1.19564,-1.34654,0.865357,0.0173895,-0.908882,1.23719,0.0509622,-0.0342408,0.71807,-0.149913,0.0870559,0.0204668,1655555225
1.34822,-1.43255,0.844835,1.19548,-1.34665,0.865319,0.0173763,-0.908895,1.23714,0.0495547,-0.0336791,0.716999,-0.152743,0.0859071,0.020484,1655555225
1.31676,-1.42132,0.846118,1.19549,-1.34665,0.865374,0.017419,-0.908896,1.23713,0.0507004,-0.0343858,0.717658,-0.121272,0.0746776,0.0192552,1655555226
1.29709,-1.41494,0.847564,1.19554,-1.34662,0.865293,0.0173644,-0.908937,1.2372,0.0500929,-0.033845,0.717976,-0.101549,0.0683264,0.0177298,1655555226
1.32205,-1.42336,0.844935,1.19553,-1.34665,0.865304,0.0173992,-0.908907,1.23718,0.0503246,-0.0332346,0.717472,-0.12652,0.0767093,0.0203692,1655555227
1.33974,-1.43152,0.841857,1.1955,-1.34659,0.865362,0.0174037,-0.908901,1.23717,0.0504617,-0.0335379,0.718055,-0.14424,0.0849328,0.0235052,1655555227
1.33148,-1.4265,0.845653,1.19539,-1.34651,0.865503,0.0173866,-0.908901,1.2372,0.0499022,-0.0335026,0.717855,-0.13609,0.0799913,0.01985,1655555228
1.33489,-1.41689,0.83943,1.19571,-1.34666,0.865529,0.0175145,-0.908689,1.23684,0.0349872,-0.0251959,0.715169,-0.139178,0.0702229,0.0260996,1655555228
1.32348,-1.42304,0.843715,1.19547,-1.34664,0.865366,0.0174232,-0.908947,1.23717,0.0500916,-0.0325494,0.717419,-0.128011,0.0763977,0.0216514,1655555229
1.29317,-1.4109,0.854648,1.19562,-1.34654,0.865334,0.0173879,-0.908919,1.23718,0.0497304,-0.0335877,0.717243,-0.0975523,0.0643562,0.0106855,1655555229
1.30959,-1.41998,0.850707,1.19574,-1.34655,0.865311,0.0173731,-0.908878,1.23715,0.0504726,-0.0337053,0.718384,-0.113851,0.0734279,0.0146038,1655555230
1.31412,-1.42049,0.844556,1.19545,-1.34663,0.865351,0.01744,-0.908901,1.23719,0.0506811,-0.0345577,0.717674,-0.118671,0.0738572,0.0207945,1655555230
1.33076,-1.42909,0.838759,1.19571,-1.34651,0.86535,0.0174211,-0.908939,1.23717,0.0502701,-0.0332789,0.718173,-0.135054,0.0825801,0.0265908,1655555230
1.3355,-1.41789,0.843331,1.19555,-1.34668,0.865328,0.0175617,-0.908669,1.23684,0.0343252,-0.0255094,0.71562,-0.139953,0.0712075,0.0219972,1655555231
1.32941,-1.42638,0.850941,1.19568,-1.34654,0.8654,0.0173865,-0.908929,1.23714,0.0511417,-0.0342783,0.718249,-0.133733,0.079832,0.0144594,1655555231
1.36305,-1.43919,0.841151,1.19585,-1.34664,0.865542,0.0173723,-0.908915,1.2372,0.0497207,-0.0336288,0.718118,-0.167196,0.0925453,0.0243905,1655555232
1.34214,-1.41788,0.840953,1.19566,-1.3465,0.865738,0.0175103,-0.908667,1.23689,0.0341848,-0.0253177,0.714679,-0.146481,0.0713862,0.0247847,1655555232
1.30248,-1.40616,0.844745,1.19559,-1.34651,0.865355,0.0175169,-0.908712,1.23685,0.0348277,-0.0256254,0.715623,-0.106894,0.0596491,0.0206096,1655555233
1.28664,-1.39878,0.847619,1.19563,-1.34654,0.865327,0.0174881,-0.908686,1.23683,0.0352217,-0.0249109,0.715078,-0.0910144,0.0522375,0.0177079,1655555234
1.3399,-1.43169,0.841096,1.19554,-1.34663,0.865364,0.0174125,-0.908934,1.23718,0.0496313,-0.0336239,0.718187,-0.144355,0.0850532,0.0242672,1655555234
1.34308,-1.4313,0.844508,1.19561,-1.34656,0.865354,0.0173953,-0.908882,1.23718,0.0496252,-0.0343843,0.717598,-0.147463,0.0847418,0.0208455,1655555235
1.33528,-1.42892,0.844849,1.19567,-1.34651,0.86534,0.0174155,-0.908928,1.23716,0.0508561,-0.0342067,0.718006,-0.139618,0.082405,0.0204915,1655555235
1.30543,-1.41611,0.848866,1.19562,-1.34662,0.865341,0.0173659,-0.908918,1.2372,0.0505368,-0.0346703,0.71752,-0.10981,0.0694927,0.0164751,1655555236
1.32221,-1.42288,0.849199,1.19556,-1.34653,0.865304,0.0173698,-0.908896,1.23722,0.0500835,-0.0343774,0.717707,-0.126649,0.0763568,0.0161043,1655555236
1.30478,-1.40571,0.847673,1.19539,-1.34666,0.865365,0.0175181,-0.908667,1.23687,0.034823,-0.0258668,0.715563,-0.109391,0.0590513,0.0176911,1655555236
1.36037,-1.42654,0.837762,1.19567,-1.34683,0.865594,0.0174888,-0.908733,1.23684,0.0343973,-0.0245835,0.71591,-0.164703,0.0797063,0.0278316,1655555237
1.35298,-1.43617,0.844548,1.1955,-1.34666,0.865387,0.0173948,-0.908936,1.23719,0.0507521,-0.0348758,0.718007,-0.157481,0.0895123,0.0208382,1655555237
1.34116,-1.43201,0.840654,1.19566,-1.34653,0.865338,0.0174133,-0.908909,1.23721,0.0498127,-0.0338692,0.717719,-0.145496,0.0854759,0.0246837,1655555238
1.3026,-1.41725,0.850346,1.19561,-1.34657,0.865317,0.0173717,-0.908913,1.23716,0.0511626,-0.0344772,0.718229,-0.106982,0.0706825,0.0149716,1655555238
1.3215,-1.42396,0.845273,1.19542,-1.34664,0.865385,0.0174006,-0.908954,1.23719,0.0499978,-0.0326069,0.718499,-0.126079,0.0773154,0.0201118,1655555239
1.36565,-1.42814,0.840854,1.1957,-1.34653,0.865424,0.017515,-0.908693,1.23686,0.0343181,-0.0250575,0.71556,-0.169952,0.0816102,0.0245697,1655555239
1.33068,-1.42638,0.842702,1.19558,-1.34653,0.865384,0.0174049,-0.908887,1.23719,0.0488282,-0.0323577,0.717706,-0.135092,0.0798532,0.0226821,1655555239
1.31438,-1.4213,0.84497,1.19551,-1.34666,0.865384,0.0173671,-0.908867,1.23719,0.0496916,-0.0332359,0.718253,-0.11887,0.0746417,0.0204144,1655555240
1.31931,-1.41093,0.840876,1.19551,-1.34661,0.86541,0.0175425,-0.908709,1.23686,0.0345541,-0.0246304,0.716035,-0.123803,0.0643185,0.0245345,1655555240
1.34501,-1.43165,0.843186,1.19555,-1.34661,0.865256,0.017404,-0.908907,1.23724,0.0498035,-0.0342835,0.717413,-0.149453,0.0850435,0.0220705,1655555241
1.2752,-1.40665,0.85548,1.1957,-1.34652,0.865419,0.0174195,-0.908897,1.23722,0.0500753,-0.034554,0.718334,-0.0795035,0.0601261,0.00993901,1655555241
1.37337,-1.44164,0.842019,1.19546,-1.34666,0.865407,0.0174269,-0.908903,1.23719,0.0503489,-0.0349249,0.716985,-0.177904,0.094978,0.0233877,1655555241
1.36271,-1.42662,0.8376,1.19558,-1.34659,0.865283,0.0175199,-0.908715,1.23687,0.033894,-0.0240813,0.715669,-0.167131,0.0800316,0.0276834,1655555242
1.30592,-1.41876,0.851201,1.19578,-1.34653,0.865309,0.0173724,-0.908893,1.2372,0.0504304,-0.0342964,0.718661,-0.110146,0.0722308,0.0141086,1655555242
1.34076,-1.41865,0.84223,1.19563,-1.34662,0.865316,0.017515,-0.908713,1.23686,0.0345219,-0.0255214,0.715586,-0.145139,0.0720378,0.0230854,1655555243
1.32807,-1.42446,0.84206,1.19553,-1.34665,0.865343,0.0174223,-0.908839,1.23721,0.0496899,-0.0342641,0.717211,-0.132541,0.0778085,0.0232834,1655555243
1.3151,-1.42034,0.8494,1.19557,-1.34665,0.865422,0.0173709,-0.908828,1.23723,0.049319,-0.0340043,0.717744,-0.119524,0.0736848,0.0160216,1655555244
1.38262,-1.44499,0.83753,1.19557,-1.34652,0.86535,0.0173794,-0.908873,1.23726,0.0500251,-0.034959,0.717922,-0.187048,0.0984646,0.0278194,1655555244
1.32729,-1.41455,0.838718,1.19551,-1.34666,0.865366,0.0175072,-0.908735,1.23684,0.0351451,-0.0251113,0.715967,-0.131774,0.0678861,0.0266483,1655555245
1.29825,-1.41555,0.850096,1.19558,-1.34666,0.865376,0.0174094,-0.908934,1.23717,0.0504387,-0.0334658,0.718425,-0.102673,0.0688914,0.0152791,1655555245
1.31807,-1.42307,0.849136,1.1955,-1.34662,0.865381,0.017391,-0.908896,1.2372,0.050605,-0.0336948,0.717863,-0.122579,0.0764495,0.0162446,1655555245
1.32777,-1.42532,0.850461,1.19548,-1.34665,0.86537,0.0173667,-0.908886,1.23724,0.0503307,-0.0353174,0.717916,-0.132285,0.0786672,0.014909,1655555246
1.38182,-1.4461,0.839064,1.19554,-1.34669,0.865285,0.0174246,-0.908923,1.23721,0.0502805,-0.033925,0.718042,-0.186275,0.0994049,0.0262212,1655555246
1.34445,-1.43324,0.843623,1.19581,-1.34737,0.865849,0.0174062,-0.908926,1.23723,0.0504187,-0.034547,0.718134,-0.148638,0.0858648,0.0222254,1655555247
1.30208,-1.40655,0.844395,1.19601,-1.34751,0.865954,0.0175421,-0.908747,1.23684,0.0359806,-0.0259131,0.716023,-0.106073,0.0590403,0.0215592,1655555247
1.31789,-1.41085,0.843485,1.19597,-1.34734,0.865778,0.017517,-0.908734,1.23686,0.0357058,-0.0256831,0.715686,-0.121923,0.0635085,0.0222934,1655555247
1.31274,-1.41828,0.851465,1.19562,-1.3476,0.865893,0.0173921,-0.908897,1.23721,0.0496779,-0.0334037,0.717106,-0.117125,0.0706851,0.0144289,1655555248
1.30073,-1.41575,0.847783,1.19574,-1.34766,0.865776,0.017376,-0.90888,1.23723,0.050887,-0.0340763,0.718057,-0.104993,0.0680903,0.0179929,1655555248
1.35049,-1.42317,0.842105,1.19578,-1.34763,0.865884,0.017468,-0.908706,1.23687,0.0356013,-0.0258206,0.716079,-0.154714,0.0755403,0.0237792,1655555249
1.32638,-1.42496,0.844457,1.19596,-1.34731,0.865776,0.0173938,-0.908869,1.23717,0.0500917,-0.0338545,0.717742,-0.13042,0.0776472,0.0213193,1655555249
1.3308,-1.42628,0.841431,1.19573,-1.34762,0.865875,0.0174468,-0.908886,1.23722,0.0505305,-0.034202,0.717351,-0.135073,0.0786611,0.0244443,1655555250
1.33153,-1.4174,0.838237,1.19605,-1.34753,0.865919,0.0175289,-0.908717,1.23682,0.0353028,-0.0257841,0.716379,-0.135476,0.0698678,0.0276814,1655555250
1.29907,-1.41499,0.851535,1.19568,-1.34756,0.865895,0.0173547,-0.908879,1.23724,0.0501191,-0.0337269,0.718145,-0.103386,0.0674299,0.0143604,1655555250
1.3224,-1.42398,0.847003,1.19603,-1.34748,0.86596,0.017396,-0.90888,1.23723,0.0502126,-0.0344383,0.717972,-0.126367,0.0764989,0.0189565,1655555251
1.28889,-1.39919,0.850755,1.19559,-1.34663,0.865404,0.0175295,-0.908746,1.23685,0.0349759,-0.0249152,0.715967,-0.0932993,0.0525655,0.0146483,1655555251
1.34205,-1.43145,0.839286,1.19548,-1.3466,0.865262,0.0173968,-0.908897,1.23723,0.0499615,-0.0330049,0.717955,-0.146577,0.0848544,0.0259762,1655555252
1.32359,-1.42246,0.848226,1.19541,-1.34664,0.865383,0.0173483,-0.908876,1.23723,0.0501802,-0.034046,0.71747,-0.128175,0.0758184,0.0171565,1655555252
