vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
3.12935,0.0185019,-0.43886,0,0,0,0,0,0,0,0,0,-3.12935,-0.0185019,0.43886,1654432429
0.586521,-0.236515,1.00165,0.508363,-0.186987,0.851161,-2.19066,-1.69917,1.36723,-0.0267322,-0.0231714,-0.475124,-0.078158,0.0495275,-0.150485,1654432429
0.586358,-0.236202,1.00152,0.508574,-0.18697,0.850972,-2.19065,-1.69917,1.36723,-0.0267562,-0.0231295,-0.475234,-0.0777841,0.0492325,-0.150545,1654432430
0.574024,-0.243014,1.00258,0.508088,-0.187002,0.851358,-2.19068,-1.69919,1.36726,-0.0267877,-0.0229739,-0.475142,-0.0659365,0.0560122,-0.151224,1654432430
0.586657,-0.236633,1.00209,0.509008,-0.186537,0.851584,-2.19065,-1.69917,1.36721,-0.0266425,-0.0233201,-0.475084,-0.0776495,0.0500969,-0.150502,1654432431
0.586673,-0.236787,1.00169,0.509065,-0.186529,0.851484,-2.19066,-1.69917,1.36725,-0.0267974,-0.0231815,-0.475017,-0.0776088,0.0502579,-0.150208,1654432431
0.593278,-0.233205,1.00077,0.509327,-0.186608,0.851286,-2.19066,-1.69918,1.36724,-0.0267178,-0.0231502,-0.475059,-0.0839508,0.0465964,-0.149482,1654432431
0.593248,-0.23309,1.00098,0.507752,-0.186019,0.853125,-2.19066,-1.69918,1.36725,-0.0267874,-0.0232134,-0.475086,-0.0854957,0.0470712,-0.147852,1654432432
0.586579,-0.236791,1.00113,0.508605,-0.186902,0.851006,-2.19068,-1.69918,1.36725,-0.0266532,-0.0230038,-0.475049,-0.0779739,0.049889,-0.150129,1654432432
0.586501,-0.236528,1.00147,0.508501,-0.186971,0.851019,-2.19066,-1.69918,1.36725,-0.0270161,-0.0231073,-0.475087,-0.078,0.0495578,-0.150452,1654432432
0.574184,-0.243158,1.00293,0.508288,-0.186966,0.851225,-2.19066,-1.69917,1.36724,-0.0267937,-0.0230936,-0.475075,-0.0658954,0.0561925,-0.151706,1654432433
0.586481,-0.236546,1.00115,0.508575,-0.186963,0.851054,-2.19065,-1.69917,1.36726,-0.0267346,-0.0230067,-0.475124,-0.0779055,0.0495825,-0.150098,1654432433
0.574054,-0.243027,1.00256,0.507038,-0.18582,0.851872,-2.19066,-1.69919,1.36724,-0.0268758,-0.0229724,-0.475124,-0.0670169,0.0572078,-0.150685,1654432433
0.593308,-0.233236,1.0009,0.509161,-0.186789,0.851457,-2.19067,-1.69917,1.36725,-0.0267978,-0.0231884,-0.475032,-0.0841467,0.0464477,-0.149444,1654432434
0.592961,-0.232838,0.999828,0.508463,-0.187086,0.85116,-2.19066,-1.69916,1.36726,-0.0270736,-0.0228411,-0.475155,-0.0844984,0.0457514,-0.148667,1654432434
0.606383,-0.225796,0.99903,0.508556,-0.186928,0.851058,-2.19066,-1.69918,1.36725,-0.0268252,-0.0231129,-0.475186,-0.0978266,0.0388687,-0.147971,1654432434
0.586421,-0.236519,1.00096,0.508442,-0.187058,0.85122,-2.19067,-1.69918,1.36725,-0.0267705,-0.0229478,-0.475133,-0.0779796,0.0494612,-0.149743,1654432435
0.586406,-0.236427,1.00112,0.508325,-0.187078,0.851304,-2.19065,-1.69918,1.36726,-0.0267428,-0.0229967,-0.47517,-0.078082,0.0493495,-0.149819,1654432435
0.58637,-0.236399,1.00106,0.507033,-0.185832,0.851934,-2.19067,-1.69917,1.36726,-0.0270664,-0.0229749,-0.47513,-0.0793362,0.0505669,-0.149129,1654432435
0.574025,-0.24288,1.00286,0.508983,-0.186532,0.851547,-2.19066,-1.69918,1.36726,-0.0270123,-0.023063,-0.475151,-0.0650421,0.0563481,-0.151316,1654432436
0.574102,-0.243053,1.00277,0.508563,-0.186939,0.851025,-2.19066,-1.69917,1.36726,-0.0268113,-0.0230363,-0.475115,-0.0655391,0.0561141,-0.151749,1654432436
0.60638,-0.225777,0.998983,0.508381,-0.186898,0.851153,-2.19065,-1.69917,1.36723,-0.0268287,-0.0231036,-0.475191,-0.0979991,0.0388795,-0.147831,1654432436
0.586294,-0.236277,1.00091,0.508279,-0.187076,0.851358,-2.19066,-1.69918,1.36726,-0.0268732,-0.0229247,-0.475209,-0.0780155,0.0492017,-0.149549,1654432437
0.593289,-0.233194,1.001,0.507027,-0.185815,0.851918,-2.19067,-1.69918,1.36725,-0.0267708,-0.0232224,-0.475053,-0.0862619,0.0473791,-0.149086,1654432437
0.574188,-0.243201,1.00283,0.50904,-0.186525,0.851569,-2.19066,-1.69917,1.36727,-0.0268438,-0.0230493,-0.475056,-0.0651484,0.0566765,-0.151257,1654432437
0.593131,-0.232954,1.00064,0.506582,-0.185303,0.851625,-2.19066,-1.69918,1.36724,-0.0267075,-0.0231085,-0.475154,-0.0865496,0.0476511,-0.149012,1654432438
0.593119,-0.233116,0.999984,0.508371,-0.186952,0.851184,-2.19067,-1.69917,1.36727,-0.0268492,-0.022891,-0.475085,-0.0847481,0.0461638,-0.148801,1654432438
0.574165,-0.243056,1.0032,0.508407,-0.186855,0.851135,-2.19065,-1.69919,1.36725,-0.0268014,-0.0231773,-0.475111,-0.0657573,0.0562014,-0.152065,1654432438
0.59332,-0.233249,1.0008,0.506945,-0.185967,0.852042,-2.19066,-1.69916,1.36725,-0.026727,-0.0231582,-0.475034,-0.0863752,0.047282,-0.148761,1654432439
0.586474,-0.236621,1.00094,0.507039,-0.185836,0.851944,-2.19066,-1.69919,1.36728,-0.0267368,-0.0229336,-0.475107,-0.0794342,0.0507844,-0.149,1654432439
0.59314,-0.232964,1.00061,0.507628,-0.185502,0.852301,-2.19065,-1.69917,1.36725,-0.0266855,-0.0230949,-0.47515,-0.0855117,0.0474625,-0.148306,1654432439
0.593423,-0.233408,1.00107,0.507556,-0.185494,0.852376,-2.19066,-1.69918,1.36725,-0.0267136,-0.0232426,-0.474981,-0.0858666,0.047914,-0.148694,1654432440
0.589742,-0.235017,1.00808,0.508733,-0.186848,0.850918,-2.19066,-1.69918,1.36725,-0.0269567,-0.0231429,-0.475107,-0.0810093,0.0481688,-0.157165,1654432440
0.590074,-0.235514,1.00859,0.50702,-0.185827,0.851982,-2.19066,-1.69917,1.36725,-0.0266938,-0.023307,-0.474952,-0.0830548,0.0496868,-0.156607,1654432440
0.593417,-0.233338,1.00124,0.507026,-0.185836,0.851906,-2.19066,-1.69917,1.36725,-0.0268373,-0.0232959,-0.474982,-0.086391,0.0475028,-0.14933,1654432441
