vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
3.12571,0.0479199,-0.459165,0,0,0,0,0,0,0,0,0,-3.12571,-0.0479199,0.459165,1654431799
0.513282,-0.241627,0.960515,0.520979,-0.20139,0.893601,-2.21285,1.29365,1.40059,0.0340989,-0.00646098,0.520858,0.00769639,0.0402363,-0.0669146,1654431799
0.533799,-0.23592,0.959815,0.508738,-0.186903,0.850821,-2.21288,1.29389,1.40065,0.0325769,-0.00691826,0.51871,-0.0250608,0.049017,-0.108994,1654431800
0.522121,-0.255818,0.959603,0.509234,-0.186545,0.851322,-2.21297,1.29432,1.40069,0.033419,-0.00676931,0.523681,-0.0128869,0.0692725,-0.108281,1654431800
0.517,-0.235204,0.960459,0.507176,-0.1866,0.852743,-2.21284,1.29366,1.4006,0.0341715,-0.00652083,0.520823,-0.00982422,0.0486036,-0.107716,1654431801
0.509878,-0.239912,0.968181,0.508538,-0.18698,0.850992,-2.21286,1.29367,1.40057,0.0341939,-0.00654308,0.520961,-0.00134039,0.0529315,-0.117189,1654431801
0.5208,-0.228538,0.962132,0.507361,-0.185788,0.852443,-2.2129,1.29389,1.40066,0.0325744,-0.00702129,0.518661,-0.0134389,0.0427503,-0.10969,1654431801
0.530025,-0.242517,0.958224,0.508457,-0.186478,0.850563,-2.21285,1.29365,1.40059,0.0340932,-0.0064469,0.520841,-0.0215679,0.0560391,-0.107661,1654431802
0.520225,-0.236987,0.967033,0.507201,-0.186384,0.852776,-2.21285,1.29366,1.40059,0.034143,-0.00656195,0.520877,-0.0130238,0.0506036,-0.114257,1654431802
0.530405,-0.24199,0.960488,0.5071,-0.185823,0.851807,-2.21287,1.29388,1.40065,0.0325037,-0.00705386,0.518585,-0.0233042,0.0561671,-0.108681,1654431802
0.524083,-0.230106,0.968175,0.509043,-0.186523,0.851473,-2.21288,1.29388,1.40066,0.0327232,-0.00688843,0.518623,-0.0150401,0.043583,-0.116702,1654431803
0.533885,-0.23589,0.960363,0.508601,-0.186591,0.85178,-2.21289,1.2939,1.40065,0.0325368,-0.00709011,0.518694,-0.0252841,0.0492998,-0.108583,1654431803
0.520807,-0.228448,0.961773,0.506902,-0.185868,0.85199,-2.21288,1.29389,1.40066,0.0326624,-0.00690616,0.518624,-0.0139045,0.0425801,-0.109783,1654431803
0.517006,-0.235231,0.960726,0.509008,-0.18654,0.851547,-2.21286,1.29366,1.40061,0.0340848,-0.00660409,0.520839,-0.00799763,0.0486908,-0.109179,1654431804
0.525722,-0.249428,0.95892,0.509368,-0.186533,0.851243,-2.21298,1.29434,1.4007,0.0334264,-0.00662584,0.523696,-0.016354,0.0628952,-0.107677,1654431804
0.516771,-0.235698,0.960795,0.508482,-0.187059,0.851129,-2.21285,1.29365,1.40058,0.0340772,-0.00663326,0.521007,-0.00828838,0.0486386,-0.109666,1654431805
0.516649,-0.242971,0.966398,0.509278,-0.186571,0.851252,-2.21285,1.29366,1.40058,0.0339486,-0.00628113,0.520789,-0.00737059,0.0564007,-0.115146,1654431805
0.517272,-0.234457,0.9615,0.508978,-0.186543,0.851528,-2.21289,1.29389,1.40069,0.0325425,-0.00673172,0.518525,-0.00829381,0.0479141,-0.109972,1654431805
0.516895,-0.235526,0.960923,0.509433,-0.188083,0.852406,-2.21285,1.29366,1.40057,0.0340912,-0.00667953,0.520942,-0.00746232,0.0474428,-0.108517,1654431806
0.520621,-0.228858,0.962092,0.509026,-0.186569,0.851466,-2.21289,1.29389,1.40065,0.0327245,-0.00701085,0.518759,-0.0115951,0.0422892,-0.110626,1654431806
0.520924,-0.227975,0.96093,0.506977,-0.18582,0.85194,-2.21288,1.2939,1.40069,0.0326413,-0.00662864,0.518482,-0.0139467,0.0421545,-0.108991,1654431806
0.512907,-0.241793,0.961373,0.508502,-0.18707,0.851123,-2.21298,1.29434,1.40069,0.033234,-0.00677426,0.523607,-0.0044049,0.0547232,-0.11025,1654431807
0.513404,-0.241497,0.960757,0.520773,-0.201635,0.893235,-2.21284,1.29366,1.40059,0.0339867,-0.00653961,0.520822,0.00736904,0.0398622,-0.0675223,1654431807
0.520747,-0.228685,0.962296,0.509072,-0.186764,0.851496,-2.21289,1.2939,1.40066,0.0326437,-0.0070747,0.518704,-0.0116754,0.0419212,-0.1108,1654431807
0.526419,-0.248994,0.959113,0.508672,-0.186933,0.850933,-2.21284,1.29366,1.40059,0.0339576,-0.00664831,0.520878,-0.0177475,0.0620616,-0.10818,1654431808
0.530197,-0.242174,0.959983,0.507619,-0.185456,0.852298,-2.21289,1.29389,1.40068,0.0326163,-0.00688704,0.51865,-0.0225785,0.0567183,-0.107685,1654431808
