vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z
0,0,0,0.922815,-0.422433,0.111187,-1.18035,1.22011,0.23934,0.0327582,-0.0223216,-0.0349753,0.922815,-0.422433,0.111187
0,0,0,0.922833,-0.422441,0.111192,-1.18033,1.21997,0.239066,0.0354441,-0.0255422,-0.0364177,0.922833,-0.422441,0.111192
0,0,0,0.922845,-0.422415,0.111187,-1.18034,1.21994,0.239014,0.0353493,-0.0253107,-0.0362674,0.922845,-0.422415,0.111187
0,0,0,0.922799,-0.42243,0.111195,-1.18037,1.22012,0.239338,0.0329239,-0.0227098,-0.0346959,0.922799,-0.42243,0.111195
0,0,0,0.922824,-0.422434,0.11121,-1.18034,1.22012,0.239334,0.0331816,-0.0224145,-0.034637,0.922824,-0.422434,0.11121
0,0,0,0.922829,-0.422446,0.111195,-1.18035,1.22013,0.239342,0.0331117,-0.0223854,-0.0346827,0.922829,-0.422446,0.111195
0,0,0,0.922827,-0.422438,0.111199,-1.18036,1.22014,0.23939,0.0327932,-0.0223947,-0.0349813,0.922827,-0.422438,0.111199
0,0,0,0.922833,-0.422439,0.111185,-1.18038,1.22016,0.239415,0.0328181,-0.0226873,-0.0350918,0.922833,-0.422439,0.111185
0,0,0,0.922827,-0.422442,0.111195,-1.18038,1.22005,0.239218,0.0321098,-0.020402,-0.0341203,0.922827,-0.422442,0.111195
0,0,0,0.922864,-0.422419,0.111191,-1.18026,1.2206,0.239519,0.0327282,-0.0208324,-0.03149,0.922864,-0.422419,0.111191
0,0,0,0.922857,-0.422403,0.11122,-1.18036,1.22014,0.239364,0.0327749,-0.0225527,-0.0350214,0.922857,-0.422403,0.11122
0,0,0,0.922826,-0.422419,0.111207,-1.18037,1.22012,0.239356,0.0328519,-0.0228232,-0.0349754,0.922826,-0.422419,0.111207
0,0,0,0.922843,-0.422438,0.111189,-1.18034,1.21996,0.239046,0.0352683,-0.025421,-0.0362175,0.922843,-0.422438,0.111189
0,0,0,0.922841,-0.422413,0.111183,-1.18036,1.21998,0.239054,0.0354699,-0.0255892,-0.0363295,0.922841,-0.422413,0.111183
0,0,0,0.922806,-0.422411,0.111219,-1.18035,1.21993,0.239077,0.0353698,-0.0253433,-0.0361512,0.922806,-0.422411,0.111219
0,0,0,0.92284,-0.422435,0.111211,-1.1803,1.21999,0.23903,0.0353587,-0.0253195,-0.0362929,0.92284,-0.422435,0.111211
0,0,0,0.922832,-0.422434,0.111178,-1.18039,1.22012,0.239213,0.0316965,-0.0207631,-0.0345795,0.922832,-0.422434,0.111178
0,0,0,0.922833,-0.422411,0.111199,-1.18036,1.21998,0.239066,0.0351597,-0.0253847,-0.0362616,0.922833,-0.422411,0.111199
0,0,0,0.922818,-0.422443,0.111194,-1.18035,1.21994,0.239021,0.0354028,-0.0254165,-0.0360192,0.922818,-0.422443,0.111194
0,0,0,0.922843,-0.42241,0.111173,-1.18036,1.2199,0.238884,0.0344672,-0.023306,-0.0355057,0.922843,-0.42241,0.111173
0,0,0,0.922853,-0.422423,0.111201,-1.18036,1.22014,0.239341,0.032779,-0.0223222,-0.0350158,0.922853,-0.422423,0.111201
0,0,0,0.922837,-0.422428,0.111208,-1.18034,1.22015,0.23935,0.0328374,-0.0225732,-0.0349806,0.922837,-0.422428,0.111208
0,0,0,0.922826,-0.422432,0.111199,-1.18037,1.22021,0.23936,0.0326487,-0.0224298,-0.0349275,0.922826,-0.422432,0.111199
0,0,0,0.922846,-0.422429,0.111207,-1.18036,1.2201,0.239209,0.0317827,-0.0207475,-0.0341285,0.922846,-0.422429,0.111207
0,0,0,0.92283,-0.422435,0.111183,-1.18033,1.22016,0.239336,0.032577,-0.0225944,-0.0352077,0.92283,-0.422435,0.111183
0,0,0,0.922842,-0.422435,0.111187,-1.18092,1.22025,0.239142,0.0286034,-0.0266528,-0.0316437,0.922842,-0.422435,0.111187
0,0,0,0.922866,-0.422407,0.111211,-1.18103,1.21951,0.239775,0.0343906,-0.0296027,-0.0322218,0.922866,-0.422407,0.111211
0,0,0,0.922825,-0.422429,0.111195,-1.18137,1.21958,0.240346,0.0313508,-0.032615,-0.0348303,0.922825,-0.422429,0.111195
0,0,0,0.92283,-0.422423,0.111179,-1.18088,1.22083,0.239256,0.0349216,-0.0307397,-0.0200743,0.92283,-0.422423,0.111179
0,0,0,0.922822,-0.422426,0.111209,-1.18097,1.21952,0.239674,0.0307667,-0.0287153,-0.0328859,0.922822,-0.422426,0.111209
0,0,0,0.922855,-0.422409,0.111194,-1.1816,1.22022,0.240186,0.0300458,-0.0349146,-0.0286684,0.922855,-0.422409,0.111194
0,0,0,0.922835,-0.422443,0.111203,-1.18094,1.21955,0.239786,0.0318536,-0.0303898,-0.0331717,0.922835,-0.422443,0.111203
0,0,0,0.92284,-0.422429,0.111194,-1.18132,1.21969,0.239705,0.037715,-0.023371,-0.0359421,0.92284,-0.422429,0.111194
0,0,0,0.922852,-0.42243,0.111168,-1.1808,1.21979,0.239832,0.0331957,-0.0300151,-0.0334689,0.922852,-0.42243,0.111168
0,0,0,0.92285,-0.42241,0.111212,-1.1809,1.21964,0.240001,0.0317431,-0.0280912,-0.0328726,0.92285,-0.42241,0.111212
0,0,0,0.92288,-0.422404,0.111225,-1.18007,1.21933,0.239983,0.0318547,-0.0219313,-0.0329324,0.92288,-0.422404,0.111225
0,0,0,0.922844,-0.42244,0.111202,-1.18132,1.21904,0.242631,0.0314906,-0.027515,-0.029724,0.922844,-0.42244,0.111202
0,0,0,0.922852,-0.42242,0.111183,-1.17873,1.21806,0.246819,0.011329,-0.0131961,-0.033356,0.922852,-0.42242,0.111183
0,0,0,0.922864,-0.422446,0.1112,-1.17438,1.21251,0.264862,-0.00453803,0.00261538,-0.0469707,0.922864,-0.422446,0.1112
0,0,0,0.922845,-0.42245,0.11118,-1.15166,1.19689,0.326142,0.0153122,-0.0221221,-0.0682668,0.922845,-0.42245,0.11118
0,0,0,0.922828,-0.422432,0.111166,-1.11101,1.17974,0.400027,0.0198325,-0.04714,-0.0661444,0.922828,-0.422432,0.111166
0,0,0,0.922844,-0.422453,0.11119,-1.07302,1.17389,0.467092,0.0123136,-0.0380939,-0.0709169,0.922844,-0.422453,0.11119
0,0,0,0.922839,-0.422435,0.111186,-1.04164,1.17275,0.538904,0.0253445,-0.0363811,-0.0665346,0.922839,-0.422435,0.111186
0,0,0,0.92282,-0.422421,0.1112,-1.0145,1.19223,0.637776,0.0197928,-0.0428233,-0.0634888,0.92282,-0.422421,0.1112
0,0,0,0.922844,-0.422428,0.111189,-0.998273,1.21628,0.720601,0.0119076,-0.0312381,-0.062431,0.922844,-0.422428,0.111189
0,0,0,0.922839,-0.422412,0.111219,-0.986042,1.24351,0.823371,0.0191417,-0.0357582,-0.0555765,0.922839,-0.422412,0.111219
0,0,0,0.922848,-0.422422,0.111187,-0.978918,1.26719,0.93425,0.0168088,-0.0302778,-0.0537032,0.922848,-0.422422,0.111187
0,0,0,0.922865,-0.422443,0.111203,-0.977816,1.28619,1.04262,0.0208332,-0.0316917,-0.0204964,0.922865,-0.422443,0.111203
0,0,0,0.922878,-0.422439,0.111182,-0.973628,1.31317,1.13294,0.015483,-0.019899,0.173118,0.922878,-0.422439,0.111182
0,0,0,0.922844,-0.422461,0.111188,-0.96807,1.32073,1.22654,0.018498,-0.0225593,0.404579,0.922844,-0.422461,0.111188
0,0,0,0.922677,-0.422496,0.111171,-0.967487,1.31096,1.30095,0.0230149,-0.0162117,0.551518,0.922677,-0.422496,0.111171
0,0,0,0.922687,-0.422484,0.111154,-0.973225,1.29325,1.40136,0.0280605,-0.0153716,0.688825,0.922687,-0.422484,0.111154
0.920567,-0.496358,0.279994,0.9227,-0.422456,0.111173,-0.990556,1.2708,1.45878,0.0396191,-0.0105336,0.69415,0.00213283,0.0739028,-0.168822
0.935472,-0.494625,0.250891,0.922686,-0.422475,0.111182,-1.00195,1.26155,1.46429,0.0361375,0.000671257,0.691164,-0.012786,0.0721501,-0.139709
0.935472,-0.494625,0.250891,0.92266,-0.422494,0.111164,-1.00118,1.25487,1.47675,0.0303136,-0.00420246,0.693286,-0.0128118,0.0721311,-0.139727
0.946293,-0.478229,0.264548,0.922656,-0.422502,0.111177,-0.992087,1.24374,1.48951,0.0268111,-0.00523431,0.687721,-0.0236371,0.0557266,-0.153371
0.930952,-0.488536,0.284764,0.922676,-0.422471,0.111174,-0.973921,1.22224,1.51116,0.0281664,-0.0122311,0.694784,-0.00827575,0.0660655,-0.17359
0.930952,-0.488536,0.284764,0.922692,-0.422474,0.111169,-0.95842,1.20117,1.53217,0.033048,-0.00669531,0.697281,-0.00825989,0.0660628,-0.173595
0.930952,-0.488536,0.284764,0.922682,-0.422481,0.111156,-0.949077,1.18353,1.55231,0.0277483,-0.00664669,0.696755,-0.00826973,0.066055,-0.173607
0.930952,-0.488536,0.284764,0.922672,-0.422494,0.111155,-0.945085,1.16671,1.57313,0.0338677,-0.00943134,0.696951,-0.00827998,0.0660421,-0.173608
0.930952,-0.488536,0.284764,0.922677,-0.422499,0.111169,-0.926027,1.14394,1.59532,0.0103187,0.0095684,0.694506,-0.00827473,0.0660371,-0.173595
0.930952,-0.488536,0.284764,0.922676,-0.422525,0.111139,-0.838235,1.0921,1.60522,0.00583374,-0.0250784,0.687875,-0.00827581,0.0660119,-0.173625
0.930952,-0.488536,0.284764,0.922702,-0.422477,0.111126,-0.793124,1.03897,1.61304,0.033411,-0.0170185,0.570315,-0.00824982,0.0660594,-0.173638
0.930952,-0.488536,0.284764,0.922694,-0.422484,0.111158,-0.734159,0.990069,1.61571,0.0487524,-0.0141373,0.081628,-0.00825715,0.0660524,-0.173606
0.930952,-0.488536,0.284764,0.922658,-0.422478,0.111145,-0.605816,0.969493,1.63133,-0.0216593,-0.0331813,-0.00566642,-0.00829345,0.0660582,-0.173619
0.930952,-0.488536,0.284764,0.922692,-0.422477,0.111171,-0.569338,0.904081,1.63698,-0.0118384,-0.0836838,0.000964005,-0.00825959,0.0660598,-0.173592
0.930952,-0.488536,0.284764,0.922664,-0.422489,0.111154,-0.621032,0.784788,1.6465,-0.0314597,-0.00342177,-0.00179797,-0.00828731,0.0660475,-0.17361
0.930952,-0.488536,0.284764,0.922664,-0.422504,0.111152,-0.666506,0.477026,1.6547,-0.020085,-0.0149561,-0.0116099,-0.00828719,0.0660322,-0.173612
0.930952,-0.488536,0.284764,0.922665,-0.422504,0.11116,-0.666184,0.219098,1.65875,0.0929776,-0.0182715,0.000861067,-0.00828689,0.066032,-0.173603
0.930952,-0.488536,0.284764,0.922676,-0.422507,0.111143,-0.633634,0.0627207,1.66596,-0.0178473,-0.0304665,-0.0095023,-0.00827551,0.0660289,-0.173621
0.930952,-0.488536,0.284764,0.922701,-0.422486,0.111146,-0.594567,-0.0984169,1.67206,0.0535489,-0.0162359,-0.00492742,-0.00825071,0.0660503,-0.173618
0.966401,-0.434991,0.269132,0.92272,-0.4225,0.111158,-0.546529,-0.179195,1.6684,0.0526602,-0.0179368,-0.00842881,-0.0436815,0.012491,-0.157974
0.972242,-0.444314,0.277937,0.922738,-0.422459,0.1112,-0.487734,-0.176299,1.67062,0.0127918,-0.0253254,-0.00933054,-0.0495041,0.0218548,-0.166738
0.971547,-0.444276,0.262155,0.922724,-0.422464,0.111159,-0.43539,-0.150963,1.67234,0.00830288,-0.0252044,-0.00985924,-0.0488225,0.0218121,-0.150996
0.944452,-0.467123,0.247784,0.922718,-0.422437,0.111174,-0.392964,-0.130495,1.67245,0.026539,-0.00969614,-0.00956361,-0.0217334,0.044686,-0.13661
0.944452,-0.467123,0.247784,0.92272,-0.422471,0.11116,-0.359009,-0.115641,1.67392,0.00569752,-0.0212092,-0.00907863,-0.0217317,0.0446523,-0.136624
0.966886,-0.439412,0.263403,0.922724,-0.422466,0.111156,-0.333933,-0.107248,1.67375,0.0111243,-0.0238272,-0.00989326,-0.0441618,0.0169458,-0.152247
0.966886,-0.439412,0.263403,0.922727,-0.422487,0.111143,-0.316771,-0.106249,1.67265,0.0117302,-0.0273924,-0.00193518,-0.0441589,0.0169248,-0.15226
0.969022,-0.43304,0.258208,0.922741,-0.422455,0.111147,-0.306432,-0.112699,1.67191,0.0149316,-0.0216698,-0.00394427,-0.0462813,0.0105852,-0.147062
0.972549,-0.451989,0.267026,0.922751,-0.42248,0.111145,-0.30412,-0.118241,1.67151,0.0128178,-0.0268211,0.00612259,-0.0497978,0.0295085,-0.15588
0.982377,-0.427611,0.260858,0.92275,-0.422459,0.11117,-0.307795,-0.118076,1.66913,0.00760401,-0.0261657,-0.00161376,-0.0596271,0.00515229,-0.149688
0.982377,-0.427611,0.260858,0.922718,-0.422496,0.111153,-0.312393,-0.11239,1.67039,0.009522,-0.0291258,-0.00509305,-0.0596594,0.00511453,-0.149704
0.964196,-0.440263,0.25392,0.92276,-0.422464,0.111166,-0.314749,-0.104187,1.67031,0.0101227,-0.0178107,-0.00749597,-0.0414361,0.0177994,-0.142754
0.978927,-0.456843,0.273552,0.922763,-0.422471,0.111144,-0.305236,-0.0997558,1.67149,0.0207842,-0.0261447,0.00122473,-0.0561633,0.0343718,-0.162408
0.96865,-0.448196,0.260153,0.922763,-0.422468,0.111151,-0.304585,-0.0995334,1.67212,0.0138882,-0.0200988,0.00231491,-0.0458874,0.0257273,-0.149002
0.970228,-0.455969,0.270962,0.922754,-0.422459,0.111165,-0.305342,-0.100466,1.67219,0.0205729,-0.0193261,0.000641424,-0.0474741,0.0335094,-0.159797
0.976041,-0.439573,0.250885,0.922773,-0.422465,0.111119,-0.305668,-0.0961014,1.6736,0.00363714,-0.0160675,-0.00237763,-0.053269,0.0171084,-0.139766
0.961029,-0.45343,0.257613,0.922756,-0.422474,0.11116,-0.306552,-0.088935,1.67238,0.010182,-0.0113627,-0.00822465,-0.038273,0.0309555,-0.146453
0.994015,-0.424993,0.288577,0.922763,-0.422455,0.111141,-0.303938,-0.0833742,1.67267,-0.00398915,-0.0379116,-0.00888637,-0.0712516,0.002538,-0.177436
0.983939,-0.444066,0.276088,0.922744,-0.422433,0.111139,-0.306717,-0.0862448,1.6705,0.00965334,-0.029226,-0.0123752,-0.0611951,0.0216332,-0.16495
0.983939,-0.444066,0.276088,0.922764,-0.42243,0.111128,-0.311127,-0.0750118,1.67033,0.0617269,0.0300819,0.000542189,-0.0611754,0.0216362,-0.164961
0.94438,-0.449399,0.235747,0.922771,-0.422453,0.111174,-0.235002,0.067363,1.66973,0.0520642,0.0261128,0.19069,-0.0216093,0.026946,-0.124573
0.899707,-0.503349,0.24573,0.922787,-0.422463,0.111154,-0.127938,0.235403,1.67314,0.0262172,0.0112436,0.665475,0.0230798,0.0808861,-0.134576
0.879391,-0.427221,0.229846,0.922779,-0.422476,0.111153,-0.017228,0.339911,1.67569,0.0344595,0.0265523,0.733433,0.0433885,0.00474459,-0.118693
0.902403,-0.478447,0.261991,0.922742,-0.422512,0.111166,0.120614,0.417707,1.6745,0.000702977,-0.00825302,0.741858,0.0203397,0.0559343,-0.150824
0.902403,-0.478447,0.261991,0.922777,-0.422442,0.111146,0.231252,0.444964,1.67278,0.0211292,-0.0109753,0.749311,0.0203745,0.0560043,-0.150845
0.902403,-0.478447,0.261991,0.922711,-0.422475,0.111137,0.305429,0.440943,1.67069,0.026937,-0.00313008,0.747562,0.0203082,0.0559717,-0.150853
0.90935,-0.457996,0.245204,0.922701,-0.422487,0.111143,0.373387,0.432915,1.67111,0.0255095,-0.0172889,0.748149,0.0133506,0.0355092,-0.134061
0.90935,-0.457996,0.245204,0.922717,-0.422526,0.111185,0.42531,0.384182,1.67638,0.0317774,-0.00342881,0.733475,0.0133663,0.03547,-0.134019
0.90935,-0.457996,0.245204,0.922689,-0.422518,0.111172,0.432116,0.369636,1.67652,0.0288005,0.0375735,0.737804,0.0133391,0.0354786,-0.134032
0.90935,-0.457996,0.245204,0.922713,-0.422518,0.111159,0.534611,0.370331,1.67534,0.0440277,0.00829647,0.742185,0.0133625,0.035478,-0.134045
0.90935,-0.457996,0.245204,0.922746,-0.422563,0.11121,0.666138,0.404704,1.6768,0.036072,0.00690729,0.743765,0.0133958,0.0354337,-0.133994
0.90935,-0.457996,0.245204,0.922724,-0.422523,0.111201,0.792967,0.438892,1.677,0.0237041,-0.000652677,0.7423,0.0133735,0.0354738,-0.134003
0.90935,-0.457996,0.245204,0.922692,-0.422501,0.111144,0.904354,0.443066,1.67808,0.0223652,-0.0141543,0.74443,0.0133416,0.0354957,-0.134059
0.90935,-0.457996,0.245204,0.922693,-0.422529,0.11118,1.01603,0.416268,1.66349,0.0332731,-0.015075,0.790035,0.0133426,0.0354671,-0.134024
0.90935,-0.457996,0.245204,0.92268,-0.422536,0.111203,1.08109,0.390842,1.64985,0.0383311,-0.00553457,0.847137,0.01333,0.0354605,-0.134
0.90935,-0.457996,0.245204,0.922659,-0.422547,0.111134,1.12254,0.375554,1.62505,0.0217367,0.00513558,1.26512,0.0133086,0.035449,-0.134069
0.90935,-0.457996,0.245204,0.922667,-0.422508,0.111203,1.11682,0.335949,1.59464,0.0297412,0.0124396,1.96042,0.013317,0.0354881,-0.134001
0.90935,-0.457996,0.245204,0.922685,-0.422547,0.111167,1.01852,0.310063,1.56057,0.0171385,0.0418408,2.0588,0.0133349,0.0354493,-0.134037
0.90935,-0.457996,0.245204,0.922666,-0.422503,0.11114,0.942291,0.305719,1.53609,0.0169702,0.0585074,1.9792,0.0133154,0.0354933,-0.134064
0.90935,-0.457996,0.245204,0.922692,-0.422537,0.11121,0.908243,0.302562,1.51747,0.0265193,0.051601,1.96687,0.0133422,0.035459,-0.133994
0.90935,-0.457996,0.245204,0.922655,-0.422524,0.111162,0.90488,0.300297,1.49688,0.0163918,0.0448507,1.94077,0.0133052,0.0354719,-0.134042
0.90935,-0.457996,0.245204,0.922696,-0.422553,0.111181,0.923363,0.293485,1.48012,0.0219987,0.0253479,1.94179,0.0133457,0.0354437,-0.134023
0.90935,-0.457996,0.245204,0.922653,-0.422557,0.111156,0.942683,0.27893,1.46363,0.0163849,0.0228398,1.9424,0.0133029,0.0354391,-0.134048
0.90935,-0.457996,0.245204,0.922688,-0.422557,0.111228,0.950035,0.250496,1.44387,0.0214968,0.0281059,1.93169,0.0133377,0.035439,-0.133975
-0.303904,-3.05955,0.447184,0.92265,-0.422592,0.111149,0.945429,0.218305,1.42296,0.0265811,0.0241784,1.93709,1.22655,2.63696,-0.336035
-0.303904,-3.05955,0.447184,0.922587,-0.42257,0.111154,0.944216,0.210193,1.40598,0.0346596,0.0220295,1.94301,1.22649,2.63698,-0.33603
-0.303904,-3.05955,0.447184,0.922601,-0.422573,0.111145,0.974777,0.251435,1.38361,0.0213764,0.028301,1.93902,1.22651,2.63698,-0.336039
-0.303904,-3.05955,0.447184,0.922653,-0.422552,0.111145,1.00478,0.282323,1.38279,-0.0404248,0.0255841,1.93531,1.22656,2.637,-0.336038
-0.303904,-3.05955,0.447184,0.922618,-0.422597,0.11118,1.01176,0.235065,1.38059,0.0475657,0.0441425,1.92339,1.22652,2.63695,-0.336004
-0.303904,-3.05955,0.447184,0.922525,-0.422514,0.111055,1.06173,0.282404,1.37977,0.132079,0.0838788,1.91193,1.22643,2.63704,-0.336129
-0.303904,-3.05955,0.447184,0.922647,-0.422511,0.111151,1.20078,0.567083,1.38454,-0.02348,0.0146211,1.93852,1.22655,2.63704,-0.336033
-0.303904,-3.05955,0.447184,0.922606,-0.422518,0.111117,1.2713,0.673288,1.38364,-0.0272121,0.0190165,1.93048,1.22651,2.63703,-0.336067
0.96247,-0.347397,0.193041,0.922667,-0.422496,0.111142,1.27749,0.6272,1.37855,-0.0075753,0.0466842,1.94969,-0.039803,-0.0750996,-0.0818987
0.96247,-0.347397,0.193041,0.922664,-0.422443,0.111123,1.27314,0.56273,1.37877,0.00691726,0.0272625,1.94724,-0.0398055,-0.0750464,-0.0819177
0.96247,-0.347397,0.193041,0.922621,-0.42249,0.111153,1.26479,0.517375,1.37895,0.0124798,0.0334514,1.94157,-0.0398484,-0.0750935,-0.0818877
0.96247,-0.347397,0.193041,0.922651,-0.422506,0.111103,1.2549,0.471518,1.37867,0.000658011,0.0331324,1.95216,-0.039819,-0.0751093,-0.0819374
0.955423,-0.355756,0.209691,0.922609,-0.422499,0.111139,1.24016,0.399017,1.37878,0.0097316,0.028308,1.95767,-0.0328142,-0.0667427,-0.0985519
0.958013,-0.293937,0.219309,0.922615,-0.422474,0.111205,1.22411,0.342931,1.37867,0.0436238,0.0583692,1.94333,-0.0353975,-0.128537,-0.108104
0.944829,-0.338524,0.21504,0.922584,-0.422478,0.111143,1.24207,0.33871,1.38319,0.0165154,0.0389188,1.96091,-0.0222444,-0.0839536,-0.103896
0.944829,-0.338524,0.21504,0.92261,-0.422466,0.111154,1.30703,0.392594,1.38176,0.0297298,0.0468102,1.93343,-0.0222183,-0.0839413,-0.103886
0.944829,-0.338524,0.21504,0.922647,-0.422464,0.111145,1.38066,0.465773,1.37829,0.0386643,0.036827,1.93839,-0.0221816,-0.0839397,-0.103895
0.90334,-0.368911,0.169615,0.922707,-0.422582,0.111455,1.53576,0.662849,1.37798,0.0166688,0.0502864,1.93445,0.0193667,-0.0536708,-0.0581607
0.918029,-0.361067,0.18315,0.922632,-0.422746,0.111681,1.65255,0.830976,1.38074,0.00357255,0.0414832,1.94012,0.00460339,-0.0616786,-0.0714693
0.899154,-0.435773,0.230291,0.922655,-0.42276,0.111671,1.73899,0.957036,1.37864,0.00751792,0.0312095,1.92688,0.023501,0.013013,-0.11862
0.899154,-0.435773,0.230291,0.922618,-0.422446,0.111112,1.84163,1.08339,1.37437,-0.00224487,0.0335831,1.93528,0.0234635,0.0133272,-0.119179
0.911575,-0.390108,0.220597,0.922697,-0.422425,0.111122,1.88931,1.09317,1.3729,-0.00237448,0.0224564,1.94905,0.0111225,-0.032317,-0.109475
2.08201,-3.14668,0.709635,0.922614,-0.422441,0.111097,1.9117,1.05902,1.37273,0.0134552,0.0414052,1.94826,-1.1594,2.72424,-0.598538
2.08201,-3.14668,0.709635,0.922729,-0.422556,0.11145,1.95231,0.996564,1.37063,0.00411073,0.0384216,1.94954,-1.15928,2.72413,-0.598186
0.937228,-0.331343,0.19456,0.922525,-0.422877,0.111129,1.95895,0.937984,1.37546,0.00616986,0.0381898,1.94746,-0.0147026,-0.0915337,-0.0834306
0.928865,-0.315738,0.186782,0.922866,-0.422372,0.111133,1.95286,0.823318,1.37812,0.0215471,0.0389597,1.94276,-0.00599891,-0.106633,-0.0756491
0.932884,-0.349744,0.203479,0.922641,-0.422431,0.111101,1.95465,0.750425,1.38574,0.0151063,0.0268224,1.98652,-0.0102429,-0.0726876,-0.0923781
0.932884,-0.349744,0.203479,0.922629,-0.422413,0.111104,1.93356,0.729518,1.3868,0.0195961,0.0543511,2.01963,-0.0102544,-0.0726694,-0.0923753
0.727056,-0.203295,2.50993,0.922637,-0.422428,0.111117,1.91712,0.729938,1.38924,-3.13514,0.0233934,2.66679,0.195582,-0.219133,-2.39882
0.962,-0.367754,0.197164,0.922521,-0.42286,0.111191,1.91065,0.728727,1.38852,0.00384396,0.0345407,2.14029,-0.0394794,-0.0551061,-0.085973
0.964944,-0.372654,0.190506,0.922674,-0.422428,0.111116,1.90424,0.735331,1.38748,0.0012137,0.0361036,2.15992,-0.0422704,-0.049774,-0.0793902
0.971604,-0.371299,0.193859,0.922835,-0.422357,0.111137,1.89823,0.745271,1.386,-0.00253214,0.0377416,2.18034,-0.0487687,-0.0510584,-0.0827217
0.981531,-0.36925,0.18238,0.922571,-0.422449,0.111088,1.89149,0.747926,1.38351,0.00146337,0.0389883,2.21434,-0.0589595,-0.0531991,-0.0712927
0.967706,-0.361733,0.186821,0.92264,-0.422429,0.111101,1.88596,0.738665,1.38102,0.00384266,0.0361541,2.25554,-0.0450659,-0.0606955,-0.0757197
1.0335,-0.406864,0.181741,0.922658,-0.422415,0.111118,1.88077,0.739816,1.38044,0.00437952,0.0479744,2.24616,-0.110841,-0.0155514,-0.0706222
1.0335,-0.406864,0.181741,0.922717,-0.422961,0.111502,1.86292,0.717205,1.32403,0.000640611,0.00971333,2.94894,-0.110782,-0.0160969,-0.0702385
1.0335,-0.406864,0.181741,0.922723,-0.42281,0.111202,1.81088,0.732656,1.34063,-0.0356179,0.0518772,-2.85845,-0.110776,-0.0159462,-0.0705385
1.0335,-0.406864,0.181741,0.922393,-0.422811,0.111211,1.75589,0.766844,1.36685,-0.015605,-0.0912157,-2.88033,-0.111106,-0.0159465,-0.0705291
1.0335,-0.406864,0.181741,0.922565,-0.423159,0.111698,1.4692,0.815833,1.38818,-0.0491119,-0.0324063,-3.02928,-0.110934,-0.0162954,-0.0700426
1.0335,-0.406864,0.181741,0.922533,-0.422855,0.111128,1.10118,0.843562,1.40603,-0.0390029,-0.0199362,-3.05302,-0.110966,-0.0159908,-0.0706121
1.0335,-0.406864,0.181741,0.922502,-0.422838,0.111153,0.650416,0.856004,1.42376,-0.0308983,0.0567751,-3.07429,-0.110996,-0.0159736,-0.0705876
1.0335,-0.406864,0.181741,0.922574,-0.422843,0.111154,0.193954,0.865027,1.44591,-3.11321,-0.0175358,1.62394,-0.110924,-0.0159788,-0.0705868
1.0335,-0.406864,0.181741,0.922572,-0.422865,0.111138,-0.250971,0.863796,1.46425,-0.0189974,0.0355491,2.88043,-0.110927,-0.0160011,-0.0706023
