vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z,t
2.74334,0.572331,-0.447447,0,0,0,0,0,0,0,0,0,-2.74334,-0.572331,0.447447,1654436224
0.559032,-0.218173,0.979824,0.519874,-0.20095,0.894142,-2.20913,-0.696886,1.38207,0.017905,-0.020154,0.0309804,-0.0391579,0.0172236,-0.0856822,1654436224
0.553672,-0.219087,0.980716,0.520724,-0.20171,0.893496,-2.20915,-0.696903,1.38207,0.0179126,-0.0202118,0.0309493,-0.0329483,0.0173765,-0.0872205,1654436225
0.569664,-0.216428,0.977833,0.51953,-0.201352,0.893984,-2.20915,-0.696912,1.38208,0.0180849,-0.0199985,0.0310188,-0.0501343,0.0150753,-0.0838484,1654436225
0.559075,-0.218026,0.980283,0.51987,-0.200996,0.894141,-2.20912,-0.696896,1.38208,0.0177386,-0.0202811,0.0309505,-0.0392057,0.0170298,-0.0861426,1654436225
0.569728,-0.215789,0.97891,0.520235,-0.201407,0.893528,-2.20914,-0.696885,1.38206,0.0178457,-0.0203469,0.0308363,-0.0494936,0.0143819,-0.0853817,1654436226
0.557679,-0.213969,0.975113,0.520698,-0.201712,0.893515,-2.20912,-0.696778,1.38181,0.0148311,-0.0179045,0.0300182,-0.0369808,0.0122571,-0.0815982,1654436226
0.566547,-0.216079,0.972825,0.519868,-0.200982,0.894136,-2.20914,-0.696904,1.38208,0.017762,-0.0201959,0.0309365,-0.0466797,0.0150973,-0.0786888,1654436226
0.571893,-0.215278,0.971827,0.520132,-0.20097,0.894377,-2.20913,-0.696899,1.38207,0.0179002,-0.0201367,0.0309796,-0.051761,0.0143081,-0.0774499,1654436227
0.569736,-0.216041,0.978675,0.519414,-0.201297,0.893589,-2.20913,-0.696902,1.38208,0.0177995,-0.0202463,0.0309293,-0.0503216,0.0147437,-0.0850859,1654436227
0.566516,-0.216236,0.972445,0.51987,-0.201014,0.894131,-2.20915,-0.696898,1.38208,0.0179923,-0.0201063,0.030957,-0.0466462,0.015222,-0.0783141,1654436227
0.568619,-0.212593,0.974787,0.519559,-0.201294,0.893994,-2.20914,-0.696746,1.38185,0.0150809,-0.0183607,0.0302015,-0.0490596,0.0112985,-0.0807928,1654436228
0.566521,-0.216117,0.972631,0.519562,-0.201331,0.893989,-2.20914,-0.696922,1.3821,0.0177936,-0.0201272,0.0309385,-0.0469595,0.0147859,-0.0786424,1654436228
0.557686,-0.213793,0.975347,0.519546,-0.201334,0.89401,-2.20912,-0.696777,1.38177,0.0145949,-0.0179545,0.0299934,-0.0381398,0.012459,-0.0813368,1654436228
0.554549,-0.214173,0.969515,0.519964,-0.200996,0.89414,-2.20913,-0.696795,1.3818,0.0147674,-0.0179357,0.030089,-0.0345852,0.0131768,-0.0753753,1654436229
0.554569,-0.214344,0.969502,0.519506,-0.201341,0.893974,-2.20915,-0.696773,1.3818,0.0151759,-0.0180162,0.0300904,-0.0350633,0.0130029,-0.075528,1654436229
0.56855,-0.212519,0.974384,0.519535,-0.201341,0.893982,-2.20914,-0.696771,1.38184,0.0150299,-0.0182111,0.0301746,-0.0490144,0.0111777,-0.0804023,1654436229
0.568292,-0.2117,0.973479,0.520723,-0.201738,0.893465,-2.20913,-0.696786,1.38177,0.0147083,-0.0178421,0.0299293,-0.0475693,0.00996196,-0.0800139,1654436230
0.557989,-0.215066,0.976401,0.519907,-0.201296,0.894287,-2.20918,-0.696761,1.38187,0.015437,-0.0184742,0.0303182,-0.0380818,0.0137707,-0.0821144,1654436230
0.552413,-0.215194,0.976267,0.519756,-0.200975,0.893743,-2.20915,-0.696774,1.3818,0.0148916,-0.0180704,0.0300948,-0.0326564,0.0142188,-0.0825234,1654436231
0.56654,-0.216226,0.972627,0.519525,-0.201387,0.893937,-2.20915,-0.696898,1.38204,0.0178869,-0.0201642,0.0309706,-0.0470152,0.0148385,-0.0786896,1654436232
0.557707,-0.213842,0.975543,0.519479,-0.201355,0.89358,-2.20913,-0.69679,1.3818,0.0147098,-0.0180388,0.029987,-0.0382274,0.0124872,-0.0819636,1654436232
0.552399,-0.215202,0.976523,0.519878,-0.200987,0.894132,-2.20919,-0.696761,1.38188,0.0150636,-0.0181707,0.0300737,-0.0325209,0.0142148,-0.0823902,1654436232
0.568558,-0.212854,0.974346,0.520193,-0.201446,0.893579,-2.20918,-0.69677,1.38186,0.0154555,-0.0182759,0.0302251,-0.0483649,0.0114079,-0.0807673,1654436233
0.568633,-0.213131,0.974481,0.519711,-0.200987,0.89378,-2.20918,-0.696762,1.38185,0.0155139,-0.0183415,0.0303179,-0.0489219,0.0121445,-0.0807011,1654436233
0.557685,-0.213325,0.975997,0.519846,-0.201027,0.894093,-2.20913,-0.696773,1.3818,0.0144181,-0.0181443,0.029854,-0.0378391,0.0122981,-0.0819049,1654436233
